iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkmratio(1)	M_lnkuDfrac(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkmratio(1)	SD_lnkuDfrac(1)	GSD_don(1)	GSD_d3g(1)	GSD_d15g(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkmratio(1.1)	lnkuDfrac(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkmratio(1.2)	lnkuDfrac(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkmratio(1.3)	lnkuDfrac(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkmratio(1.4)	lnkuDfrac(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkmratio(1.5)	lnkuDfrac(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkmratio(1.6)	lnkuDfrac(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkmratio(1.7)	lnkuDfrac(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkmratio(1.8)	lnkuDfrac(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnktot(1.9)	lnkmratio(1.9)	lnkuDfrac(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnktot(1.10)	lnkmratio(1.10)	lnkuDfrac(1.10)	lnFgutabs(1.11)	lnkgutelim(1.11)	lnktot(1.11)	lnkmratio(1.11)	lnkuDfrac(1.11)	lnFgutabs(1.12)	lnkgutelim(1.12)	lnktot(1.12)	lnkmratio(1.12)	lnkuDfrac(1.12)	lnFgutabs(1.13)	lnkgutelim(1.13)	lnktot(1.13)	lnkmratio(1.13)	lnkuDfrac(1.13)	lnFgutabs(1.14)	lnkgutelim(1.14)	lnktot(1.14)	lnkmratio(1.14)	lnkuDfrac(1.14)	lnFgutabs(1.15)	lnkgutelim(1.15)	lnktot(1.15)	lnkmratio(1.15)	lnkuDfrac(1.15)	lnFgutabs(1.16)	lnkgutelim(1.16)	lnktot(1.16)	lnkmratio(1.16)	lnkuDfrac(1.16)	LnPrior	LnData	LnPosterior
45550	-0.510621	0.134752	-1.32144	-1.75375	-1.21855	0.470499	1.5461	0.195828	0.322422	0.713321	1.58418	1.89488	1.21795	-0.472368	-1.76743	1.20073	-0.0442804	0.0186476	-0.780383	-0.212809	-0.956601	-0.254346	0.92311	-1.66434	0.879209	1.97282	0.0449222	-0.0438519	0.0607596	0.353372	-0.820631	-2.7625	0.11736	0.934943	-0.466592	0.631626	-0.794886	-0.521452	0.490823	1.32223	0.115436	2.52052	-1.44557	-0.164229	0.254311	-1.7521	1.4111	-1.86113	0.636717	-0.226928	-0.711771	-0.525913	0.419686	-0.83356	0.218056	0.12335	2.12869	-1.14277	0.172442	-1.76664	-0.910398	0.14882	0.564718	0.570832	-0.581023	-0.592749	0.537816	0.491883	0.977935	-1.24694	1.18777	0.580743	-0.837567	0.932037	0.57539	-0.424515	-0.0860956	0.67719	0.951474	0.100087	-0.190272	-0.686904	0.150445	-0.0977838	1.54343	-0.329744	-0.605778	0.229837	-1.09822	0.0302355	-1.33067	-0.245885	0.0259525	-1.263510e+002	-1.280878e+003	-1.407229e+003
45600	-0.516043	-0.246939	-1.11566	-1.76908	-1.3322	0.356925	1.29621	0.175572	0.396211	0.815704	1.55285	1.81028	1.24902	-0.658872	-1.6558	0.606733	1.38403	-0.119786	-0.940134	-0.470441	0.588709	0.104296	0.913738	-1.87579	0.954036	1.02844	-0.0634747	0.0300625	-0.115789	-0.941207	0.369075	-2.29147	0.312684	1.19932	0.318424	0.66967	-0.562612	-0.462719	0.833512	2.64355	-1.03285	1.44028	-0.76271	0.379745	0.175369	-1.63309	0.917836	-2.11817	-0.176004	1.00291	-1.68331	-0.28739	0.323239	-0.735148	1.95938	-1.73141	0.613684	-0.667529	0.0193614	-1.81238	-0.0618192	0.344998	0.686295	0.624563	-0.433895	0.515361	0.31142	0.661804	1.36234	-1.20921	1.2057	0.439603	-0.390496	0.823481	0.547123	-0.952942	1.07711	0.605879	1.09117	1.41863	0.699099	-0.618424	0.373121	-0.118877	0.135652	0.807599	0.495815	0.15347	-1.29151	-0.118697	-1.59826	-0.80816	0.378454	-1.280576e+002	-1.284911e+003	-1.412968e+003
45650	-0.573123	-0.277592	-1.23918	-1.80063	-1.35578	0.354078	1.34415	0.22108	0.561233	0.662678	1.51912	1.88149	1.26718	-0.416174	-1.55445	-0.876916	0.87806	-0.273773	-0.900439	-0.0857661	-0.688741	0.164839	1.16804	-1.1956	1.23441	-1.97652	-0.393579	-0.0812359	0.294104	1.92794	-1.175	-1.78971	0.169237	1.30354	-0.571245	-0.0251976	-0.127343	-0.905676	0.634133	0.335418	2.59833	2.10797	-0.561948	0.47448	0.545841	-0.266214	0.78293	-2.20806	0.18645	1.00963	0.407781	-0.543673	0.331002	-0.554664	1.58941	-0.10743	0.405887	-1.19923	0.0730779	-1.5128	0.0944087	-0.0226789	0.619419	0.803883	-0.381122	0.645008	-0.581355	1.09536	1.35519	1.42206	1.54012	-0.0361979	-0.465747	1.28055	1.94761	-1.55606	-0.822621	0.811026	1.2497	-0.0544028	1.54328	-0.128849	0.369447	0.151453	0.0216286	0.392506	1.02015	0.336369	-0.957659	-0.586071	0.155729	-0.40492	0.369628	-1.278911e+002	-1.288283e+003	-1.416174e+003
45700	-0.506847	-0.25289	-1.29151	-1.57778	-1.47156	0.32507	1.61939	0.215505	0.461561	0.606765	1.50485	1.74698	1.29543	-0.295427	-1.22273	-1.49632	0.780702	-0.16658	-1.43138	-0.438706	1.85992	0.0460429	1.33345	-1.93758	0.211531	-0.650214	-0.29205	0.80159	-0.171641	0.524709	-1.21996	-2.15533	0.418716	1.33043	1.26672	2.12548	-0.191221	-0.382963	0.479837	-0.00109446	2.35136	1.01357	-1.07788	0.189023	0.177746	-0.899304	1.08644	-2.0917	-0.013829	2.04876	0.300373	-2.07326	0.982356	-1.21975	0.924382	-0.0752763	0.313817	-1.15928	0.180274	-1.31314	-0.813995	0.254677	0.804101	1.05935	-0.0661762	-1.04585	0.325427	0.930625	1.39968	0.623165	1.86724	-0.28493	-0.361345	0.736459	0.236216	0.359431	0.0064231	0.975444	1.00026	0.942868	1.83542	-0.169598	0.306277	-0.0747269	1.8644	-0.145579	0.013309	0.281091	-1.26813	-0.262868	-1.1368	-1.24302	0.469035	-1.332221e+002	-1.277173e+003	-1.410395e+003
45750	-0.472099	-0.395211	-1.32583	-1.64166	-1.46936	0.474961	1.17757	0.494761	0.402491	0.700051	1.60546	1.80995	1.23335	-0.444627	-1.82775	-0.159485	0.459605	0.100053	-0.711104	-0.671578	1.26041	0.70379	1.35109	-1.61576	0.607308	0.656646	-0.219405	0.258191	0.00340779	-1.67212	1.16866	-2.23228	0.657763	0.79241	0.476482	0.111519	-0.168533	-0.632867	0.0899523	1.92341	1.32541	1.42942	-0.177322	-0.319389	0.155335	-0.0359427	0.689154	-1.35721	-0.0354811	0.376194	0.317911	-0.989569	0.596984	-0.528773	1.58126	-0.252024	1.06984	-1.24292	0.251844	-2.00754	-0.226502	0.635544	0.759114	0.802303	-0.597678	-0.294585	0.377015	1.07422	0.888283	1.57088	0.549711	0.653112	-0.217323	0.387649	-0.958805	0.766094	0.735461	0.529145	0.460424	1.34838	1.83635	-0.595974	0.487045	0.0973025	-0.563018	0.280511	0.0731091	0.602846	-1.27517	0.248249	-0.36347	-0.178164	0.337783	-1.202801e+002	-1.276332e+003	-1.396612e+003
45800	-0.528861	-0.533832	-1.13363	-1.62629	-1.60109	0.388508	1.54851	0.598504	0.383826	0.918688	1.50922	1.81719	1.2305	-0.483801	-1.36948	0.620451	0.919682	0.0956807	-0.716259	-0.755439	1.33742	0.192547	1.11703	-1.33394	0.753519	-0.389378	-0.610593	0.350202	0.327936	-1.13892	0.0967919	-2.83405	0.486248	1.18897	1.8503	-0.0480572	0.871737	-0.345385	0.551046	-0.119725	1.10571	1.79537	-0.450477	0.102159	1.62581	-1.00919	1.36871	-0.979222	0.611671	0.161992	-0.365692	-1.47387	0.850486	-0.782411	-0.196609	0.253198	0.631265	-0.610805	0.404524	-1.53425	-0.711413	0.319788	0.788243	0.637299	-0.0891811	-0.401275	0.503399	0.836233	1.26179	-0.797804	0.897991	-0.0542531	-0.225924	1.12994	1.44343	-1.59507	-0.387858	0.498533	0.815268	-0.356256	1.77497	-0.876255	0.559977	0.403309	-0.392623	1.36674	1.09031	0.463157	-1.00955	0.0927928	-0.642904	-1.409	0.486092	-1.247665e+002	-1.272172e+003	-1.396939e+003
45850	-0.460676	-0.082578	-1.13302	-1.61153	-1.71017	0.417213	1.39271	0.34953	0.499491	0.927768	1.6402	1.87464	1.26637	-0.580442	-2.13105	2.36546	0.85877	0.354124	-0.934288	-0.622685	0.219587	-0.511883	1.24365	-1.76184	0.874976	1.28211	-0.138943	0.875529	-0.073825	-0.459796	-1.02533	-2.19332	0.438055	0.829248	-0.856361	0.55937	-0.101396	-0.308921	0.902083	0.0972639	-0.192963	1.80802	-0.124777	0.346126	0.227012	-2.57416	0.223386	-1.16896	0.12231	-0.022676	0.242085	-0.735511	0.813051	-0.840867	1.9471	-1.75103	0.726696	-0.618909	0.663078	-2.26143	-1.85808	0.95434	0.894589	0.73192	-0.315861	-1.2828	0.470762	0.873815	0.972634	0.27582	0.718226	0.447836	-0.228236	0.275499	0.882112	-0.697762	-0.252748	0.578478	0.745007	0.631712	1.37423	-0.855462	0.597922	-0.210234	2.54675	0.0543463	-0.375321	0.476912	-1.04376	-0.478476	-0.778385	-1.33276	0.548519	-1.316778e+002	-1.275825e+003	-1.407503e+003
45900	-0.385079	-0.207979	-1.13989	-1.66435	-1.72012	0.287817	1.18527	0.461011	0.595742	0.828434	1.53905	1.7257	1.26532	-1.22523	-1.82076	-0.470033	0.365813	0.456852	-1.26067	-0.319934	-0.362332	0.163664	1.53781	-1.85075	-0.679184	0.364356	-0.719557	0.709331	-0.701784	1.03725	-1.08944	-1.94323	0.583906	0.895757	-1.06445	-0.37104	-0.180791	-0.239672	0.504097	0.876833	1.33811	1.64511	-0.439068	0.197942	1.43083	-2.16443	0.289657	-0.814867	0.583423	-0.382785	-0.985521	-1.04334	0.972852	0.00807506	-0.93936	-2.46917	0.921469	-0.748411	0.139393	-2.04511	-1.01499	0.326791	0.91286	0.264239	-0.985811	0.846305	0.128389	0.952664	1.14206	0.0444712	-0.0606802	-0.111713	0.357605	0.521642	0.0997437	-0.139444	-0.302831	0.858049	1.05161	-0.292522	-0.318456	-0.391492	0.901096	-0.524089	1.05496	0.414204	-0.0222096	0.80948	-1.73516	-0.869978	-0.217042	-0.98239	0.625648	-1.241174e+002	-1.283621e+003	-1.407738e+003
45950	-0.401373	-0.252706	-0.95861	-1.63186	-1.49332	0.310317	1.07044	0.259954	0.331073	0.496191	1.53431	1.83799	1.27256	-1.18693	-1.63666	-1.47475	0.6058	0.0276968	-2.0728	-0.233208	0.282321	-1.00261	1.83999	-2.20172	0.654546	-0.894928	-0.26079	0.453771	-0.29173	-1.41848	0.102949	-1.93158	0.559818	0.638199	0.0699648	1.59875	0.98684	-1.00068	-0.00777729	1.04257	0.268864	1.57383	-1.02874	-0.625198	0.433774	-0.757035	1.32949	-1.91976	-0.365664	-0.0946828	1.09372	-1.7585	0.847666	-1.53633	1.02069	-0.314901	1.26401	-1.66566	0.254054	-2.61152	-0.272574	-0.0554476	1.32215	0.668855	-0.919151	0.250991	0.551181	1.57737	0.898062	1.55716	0.0819668	0.582954	-0.14147	0.0494411	-0.986247	0.852167	-1.25346	0.786163	0.883683	0.59928	0.492066	-0.689164	0.943695	-0.530756	-0.0135902	-0.064219	0.0617029	0.601606	-1.56205	-1.08398	-0.194269	-1.80458	0.725815	-1.322682e+002	-1.281006e+003	-1.413274e+003
46000	-0.394956	0.136462	-1.12218	-1.75209	-1.46386	0.308131	1.36634	0.0466798	0.486112	0.645795	1.50616	1.7715	1.25978	-1.16508	-1.92466	-0.344101	0.910157	0.0106498	-1.99935	-0.602462	0.964481	0.560268	1.24998	-2.53218	1.23734	0.24746	-0.224778	0.344813	-0.494596	-0.909888	0.722734	-2.56463	0.102447	0.861062	-0.0465734	-0.34123	0.128653	-0.461309	0.177675	1.53192	1.27879	2.1663	-0.794788	-0.790212	0.203919	0.370417	0.880172	-2.12641	-0.14404	-0.314127	1.06624	-1.37256	0.659748	-1.63458	1.99465	-0.568612	1.16571	-1.26771	0.15479	-2.15413	0.718638	0.182095	1.14641	0.840744	-1.0076	-0.383518	0.724202	1.08527	1.1437	-0.64682	0.418906	-0.351486	-0.650716	0.815874	-1.69429	-0.919399	0.90141	0.721435	1.01212	-0.322014	-0.613546	-0.281319	0.0827869	-0.556698	-0.303369	1.33517	0.903438	0.320254	-1.72921	-0.920906	0.670058	-0.644724	0.662049	-1.331136e+002	-1.272820e+003	-1.405934e+003
46050	-0.392849	-0.0929816	-0.885547	-1.52423	-1.56114	0.282154	1.32035	0.182246	0.34463	0.657028	1.51899	1.85706	1.23901	-2.25671	-1.39517	-0.105218	0.379003	-0.251131	-1.83705	-0.847158	0.675984	-0.240854	1.41914	-2.83963	0.856601	0.944625	-1.11492	0.152053	-0.79005	-0.654068	0.557421	-1.92632	0.629395	0.819957	-0.15216	-0.187308	-0.832212	-0.661476	0.0247251	-0.687179	1.0046	1.42318	-0.643587	-0.876718	0.467052	-1.64589	1.41977	-1.75583	-0.409024	-0.415417	0.593756	-1.22008	0.947998	-1.7294	1.26568	0.480505	0.817489	-1.03217	0.457572	-2.3694	-1.42586	0.310774	1.21462	0.351273	-0.432129	-1.80591	-0.094702	0.990943	1.0376	0.0224399	-1.20429	-0.555277	-0.17306	-0.27969	1.13463	0.846283	-0.347467	0.882775	0.540479	0.817503	-0.307421	0.492954	0.590431	-0.236881	2.68396	0.26637	0.0454568	0.407883	-2.18223	-0.706013	-0.278035	-2.01784	0.612087	-1.355459e+002	-1.282304e+003	-1.417850e+003
46100	-0.424687	-0.146724	-1.129	-1.53998	-1.64364	0.289167	1.1489	0.201311	0.285605	0.601779	1.48902	1.74256	1.30393	-1.85893	-0.713667	-0.265485	-0.153725	0.595402	-2.25113	-0.316278	0.149298	0.14243	1.50713	-2.27274	0.480173	-0.00554042	-0.316928	0.865253	-0.878814	1.01261	-1.14148	-2.48735	0.961621	0.734616	-0.21125	0.778217	0.383233	0.10318	0.228794	0.735714	-0.561324	1.70814	-0.567588	-0.538714	-0.178608	-0.668612	0.543103	-1.37267	0.26802	-0.122409	0.329578	-0.687321	1.18889	-1.17727	1.06304	-0.322459	-0.200913	-1.02338	0.19696	-2.27675	-1.39597	-0.152528	1.33369	0.876317	-0.381723	-1.87247	-0.6155	1.22369	1.26884	-0.379879	0.672368	1.08498	-0.179598	0.328245	0.680168	0.768128	-0.773212	1.05518	1.17921	1.05664	1.28847	-1.01809	0.617034	-0.772758	0.260418	0.939433	-0.633699	0.8552	-2.02482	-0.36281	-1.01208	-1.91977	0.694406	-1.292130e+002	-1.288505e+003	-1.417718e+003
46150	-0.452244	-0.591044	-1.27078	-1.59782	-1.56144	0.24968	1.02507	0.577883	0.401532	0.59522	1.56143	1.66673	1.26039	-1.6579	-1.35753	-0.500117	1.0566	0.52195	-0.823494	0.0598128	-0.556519	0.158425	1.77561	-2.23087	0.985651	0.171734	0.431076	0.426132	-0.53742	-0.848906	0.634498	-2.23096	0.521539	1.3572	1.00559	-0.0912448	-0.556159	-0.1177	0.309343	0.511591	0.797514	1.51745	-0.560702	0.194184	0.695418	-1.02926	0.484673	-1.76455	0.11306	0.525638	0.502639	-0.518782	1.03664	-1.65833	0.526983	3.02357	1.02437	-1.25561	0.277642	-1.76603	-1.14256	-0.37625	1.1503	0.928411	0.381083	-0.346385	1.11706	1.28524	1.67976	1.08581	1.39656	0.509922	-0.0182979	0.299881	-0.00171784	0.124586	-0.465006	0.915243	1.63512	-1.14048	0.977316	-0.725848	0.79035	-0.690135	0.380264	0.84328	-0.0086903	0.517904	-2.17548	0.214192	0.0707787	-1.12777	0.660449	-1.297803e+002	-1.276549e+003	-1.406329e+003
46200	-0.434839	-0.249555	-1.22612	-1.51545	-1.61269	0.240659	0.856679	0.284594	0.324429	0.626533	1.5683	1.72971	1.2775	-1.75075	-1.27331	-1.60745	0.200675	0.695314	-0.578092	-0.483732	-1.33313	0.606027	1.61199	-1.87312	0.0978555	-1.38754	-0.487829	0.883889	-0.413371	-0.722137	-1.7665	-2.69875	0.619605	0.774581	1.50495	1.05657	-0.665843	-0.201806	0.84374	1.36931	-0.316461	1.32106	-0.622624	0.0415483	1.34475	-1.20797	0.932104	-1.80166	-0.291802	0.454747	0.3708	-1.81346	1.02095	-0.489812	0.838392	-1.27581	0.534459	-1.21044	-0.186866	-2.34987	-0.525787	-0.503373	1.10596	1.21231	-0.562536	-1.58052	-0.541571	1.40903	1.50249	1.06737	1.8785	0.0436138	0.0136279	0.27469	2.00878	0.670851	-0.713461	1.16209	1.3215	0.546447	2.69471	-1.12401	0.932358	-0.825765	0.40454	-0.529371	-0.0112416	0.982397	-2.45961	-0.595424	-0.125857	-1.98824	0.84288	-1.420253e+002	-1.286359e+003	-1.428385e+003
46250	-0.564606	-0.864331	-1.2342	-1.57513	-1.42759	0.255143	0.797397	0.167487	0.273146	0.478024	1.53734	1.8524	1.2849	-1.00863	-1.11206	-0.0127002	1.44833	0.233445	-1.30372	0.535114	-0.306018	0.303979	1.80505	-1.63207	0.526737	0.582979	-1.63905	-0.064664	-0.436903	0.011238	1.24392	-2.68591	0.208424	1.42307	0.592246	0.876587	-0.447478	-0.960207	1.11491	2.32424	0.516301	1.23467	-0.599087	-0.18299	0.848451	0.629759	1.30528	-2.24979	0.553531	2.12257	0.330286	-1.25187	1.14846	-0.439575	-0.5938	-0.0906517	1.15977	-1.70598	0.860078	-2.03308	-0.659852	-0.931203	1.40692	1.66077	-0.0323945	-0.00947254	0.698508	1.47013	2.15107	-0.784262	0.986794	0.0568132	-0.233953	0.903422	0.26206	0.448505	-0.532751	1.02575	1.63275	-0.441933	1.09122	-0.439437	0.198201	-0.12042	0.890285	-0.739719	-0.481633	0.571614	-1.32912	-0.952291	2.42818	-1.04343	0.370527	-1.354862e+002	-1.287595e+003	-1.423082e+003
46300	-0.628162	-0.504963	-1.12943	-1.64422	-1.35169	0.356614	0.789428	0.269977	0.360314	0.478677	1.56437	1.88504	1.22825	-0.70179	-2.25836	-0.585534	0.900527	-0.19197	-0.626358	-0.274492	-0.0795218	0.840493	1.55008	-1.66649	1.20189	1.24309	-0.118285	0.45397	0.379676	-0.710266	-0.430154	-1.66764	-0.0303075	1.34957	-0.117515	1.39848	0.28275	-0.908549	0.361957	0.850147	1.73709	1.54555	-1.44695	0.323271	-0.00841016	-1.29172	1.51747	-2.52317	0.819574	-0.866421	0.177284	-0.341589	0.984003	-0.278088	-0.78944	1.58351	1.54791	-2.08992	0.446156	-2.70094	-0.441112	-1.02708	0.931092	1.00134	0.438235	-1.59113	0.457949	0.899646	1.56017	2.20292	1.58219	0.17231	-0.193313	1.02413	-0.380767	0.0642694	-0.702884	0.979053	1.2526	0.367368	0.732769	-1.03349	-0.0473305	0.64289	0.219776	-0.360371	0.178128	0.454495	-0.526874	0.597315	-2.29615	-1.2701	0.434937	-1.347582e+002	-1.278074e+003	-1.412833e+003
46350	-0.681263	-0.303947	-1.11136	-1.56801	-1.14566	0.394595	1.11147	0.225458	0.254332	0.660781	1.5289	1.69232	1.27097	0.146011	-2.14954	-0.66629	1.45072	-0.277739	-0.685731	-0.722059	2.05008	0.30809	0.802983	-1.01963	0.155158	-0.420378	-1.20329	-0.443872	-0.147131	-0.490283	2.5713	-4.3205	0.154561	1.65217	1.50073	-1.39074	-0.601852	-0.738376	0.730569	-0.230375	2.10431	2.43051	-1.52949	0.30675	0.963747	-0.725492	1.29302	-2.55738	0.461768	0.0577245	-0.638846	-1.05498	0.256276	-0.435487	1.73209	0.430633	0.184695	-1.72276	0.852113	-2.42045	-0.237281	-0.0132783	0.77673	1.32351	-0.617604	-0.123997	0.0280569	0.738508	1.57802	0.101151	1.93646	-0.429996	-1.24838	0.608441	1.40204	-1.73523	-0.27018	0.220111	1.48869	1.15284	1.24537	-0.911695	0.206871	0.328806	1.5984	0.161568	-0.58025	-0.358111	-0.62672	-0.538683	0.195684	-1.75438	0.0908591	-1.466690e+002	-1.282396e+003	-1.429065e+003
46400	-0.63958	-0.570378	-1.07675	-1.89082	-1.18111	0.327836	1.07539	0.114262	0.468114	0.701323	1.51915	1.84373	1.23527	-0.361419	-1.95619	-1.18577	0.646419	-0.0453447	-0.427922	-0.00361218	-0.282541	0.763487	0.944663	-1.9811	1.71128	1.09301	-0.876905	-0.04615	0.590594	-1.32012	1.12073	-2.3768	-0.0139201	1.80571	-1.72914	0.290919	0.78177	-0.987957	0.694034	0.618642	0.97677	1.09037	-1.22277	-0.129161	0.758774	-1.35745	1.54386	-1.95902	0.658223	0.239775	0.0701364	-0.189954	0.516787	-0.327082	-0.598006	-0.358053	1.05927	-1.77384	0.819985	-1.97592	-1.32137	0.951914	0.57641	1.37637	-0.373014	-2.60479	0.270983	0.794596	1.86696	0.0848344	0.822239	0.626401	-0.611659	0.691892	0.90824	-2.74751	0.168662	0.30107	1.4752	1.21172	-0.676709	0.334125	-0.129163	0.220969	1.73098	1.86127	-0.0707677	0.344325	-1.23997	-0.445826	0.867342	-0.85989	0.0297047	-1.368253e+002	-1.276175e+003	-1.413000e+003
46450	-0.639422	-0.673623	-1.2421	-1.74795	-1.25187	0.257073	0.828988	0.0793955	0.418501	0.644681	1.57492	1.73888	1.30875	-1.49262	-0.492022	-0.191079	0.474801	0.0173829	-1.33662	-0.106204	-0.289489	0.477631	1.03712	-1.22167	0.00690392	1.66402	-0.682178	-0.10495	-0.868326	0.821524	0.628901	-2.52943	-0.0625802	1.61438	-0.143582	-0.0426509	0.216829	-0.808006	1.63041	0.820774	-0.792039	2.04865	-0.71598	-0.617974	1.06877	-1.35889	0.118787	-1.82721	1.32629	0.312417	-1.11117	-0.260596	0.459365	-0.69727	-1.2993	3.47961	0.604096	-1.24943	1.08179	-2.34576	-1.06432	0.865332	0.622576	1.5271	-0.304995	-0.379702	1.37158	0.690197	2.32306	-0.1475	0.546531	1.28035	-0.704611	1.04926	-0.111793	-0.0976699	-0.458074	0.607847	2.26612	0.829563	-0.437411	-0.547122	0.269207	0.734423	1.60803	0.846893	0.591647	0.178997	-1.515	-0.156542	1.10152	-0.610614	-0.0247334	-1.351031e+002	-1.299737e+003	-1.434840e+003
46500	-0.576268	-0.789819	-0.899413	-1.5365	-1.46697	0.312038	0.728299	0.400574	0.432002	0.639905	1.6804	1.88581	1.26252	-0.974303	-0.890962	-0.350839	1.76322	0.0139798	-0.429755	-0.420716	-1.03208	-0.452294	1.40724	-1.68895	0.0199731	0.60708	-0.537457	0.137678	-0.439852	-1.02108	0.917968	-1.92737	0.762807	1.44488	1.10482	-0.464308	0.443126	-0.598454	1.06496	-0.188468	0.372854	1.48595	-0.558796	0.18706	0.183904	-0.718295	0.699669	-2.12366	0.474064	-0.186326	0.980537	-1.0262	0.618693	-1.40358	1.05673	-0.0929937	0.637264	-1.06022	0.768444	-2.50253	-2.12066	0.0700525	0.928647	1.32444	-0.00280606	-2.30893	-0.574606	0.619963	1.56341	-0.464831	0.39666	-0.517138	-0.351288	0.674201	-0.964589	0.875201	0.33773	0.707643	1.56737	0.253492	0.472488	-0.479611	0.371039	0.648743	0.16611	-0.364229	0.518022	0.194289	-1.63344	0.378315	-0.232741	-0.459548	0.310827	-1.238672e+002	-1.296748e+003	-1.420616e+003
46550	-0.501398	-0.784715	-0.889637	-1.79589	-1.40014	0.243978	0.942107	0.334186	0.29436	0.547696	1.47558	1.69575	1.26836	-1.52967	-1.10295	-1.81941	1.10159	-0.204023	-1.24688	0.0443812	-1.21256	-0.00997443	1.45225	-2.64515	1.10661	0.0428212	0.0810341	-0.345321	-0.159297	-1.42132	1.09009	-2.43827	0.711366	1.60458	-1.0046	-0.531899	0.188263	-0.408757	0.572507	0.940483	0.928854	2.29857	-0.8746	0.217933	0.0509402	-1.0721	1.86377	-1.65633	0.218586	0.850196	-0.181161	-1.29343	1.17191	-0.545201	0.69845	0.0786175	1.27028	-2.02112	0.313096	-2.04162	-0.832993	0.152996	0.997782	1.03605	0.893984	-1.63954	-0.293175	1.02758	1.96287	-1.35152	0.722372	0.755651	-0.451895	1.02263	-1.56309	0.945933	-0.0945177	0.711092	1.95435	-0.316734	0.174385	0.727541	0.31441	0.0385637	1.94923	-0.257427	0.202433	0.305958	-1.81065	-0.414968	-0.457785	-1.45793	0.317276	-1.371882e+002	-1.285828e+003	-1.423016e+003
46600	-0.450187	-1.07062	-1.0004	-1.44685	-1.41304	0.306566	1.01661	0.365258	0.460736	0.600683	1.61362	1.76984	1.24507	-1.41534	-0.466177	-1.41703	0.926879	-0.0881453	-0.63431	-0.138646	0.249927	0.156943	1.64354	-2.10737	1.14552	-0.0398899	0.308159	-0.112084	-0.223378	-0.550838	-0.143345	-0.997975	0.632555	1.31108	-1.03222	-0.575318	0.213894	-0.923476	0.845112	1.27588	0.0286815	1.96857	-0.591453	-0.54292	1.01575	-0.609944	0.0824972	-2.08684	-0.0308496	1.16173	0.0255324	-1.76659	0.845262	-1.46526	-0.284172	0.793053	0.823135	-1.04031	0.488037	-2.10068	-0.29789	0.342691	0.880702	0.640604	0.63644	-1.50491	-0.182559	0.970862	1.36854	-0.974021	-0.00763701	-0.772545	-0.53911	1.04027	-0.260804	-1.91611	-0.752071	0.63276	0.678827	1.39661	1.66977	-0.418142	0.360214	-0.303738	-0.11257	0.529775	-0.18119	0.207686	-1.36392	1.58141	-2.44048	-1.41488	0.49207	-1.279611e+002	-1.283371e+003	-1.411332e+003
46650	-0.46681	-0.888756	-0.981786	-1.63925	-1.33309	0.241936	0.702467	0.686455	0.498063	0.623684	1.50267	1.86231	1.24351	-1.62139	-2.30416	0.0874787	0.342072	-0.160754	-1.04945	1.00067	-1.30564	0.470682	1.20455	-2.69092	0.137726	0.614057	-0.395745	0.49344	0.10519	0.260417	-0.984208	-1.55401	0.383202	0.882465	1.24211	0.527408	-0.0201446	-1.11476	0.614043	-0.0691047	1.99178	1.41523	-1.08145	-1.18528	-0.332068	0.297574	0.155488	-1.72451	0.331412	0.568674	0.397152	-0.483928	0.655939	-1.11458	0.993119	0.479605	1.36203	-1.4408	0.39626	-2.28248	-1.04466	0.505589	0.772594	1.49631	-0.976283	-0.495305	0.385501	0.854136	1.88605	0.259781	0.894149	0.195753	-0.57452	0.526542	0.455027	0.461292	-0.726102	0.795115	1.20172	1.1624	0.266788	-0.714484	-0.0351273	-0.44219	-0.306691	-0.15914	0.69313	0.0963865	-1.63771	1.19443	-1.20502	-1.01468	0.431183	-1.268033e+002	-1.280710e+003	-1.407514e+003
