"iter" "M_lnFgutabs.1." "M_lnkgutelim.1." "M_lnktot.1." "M_lnkmratio.1." "M_lnkuDfrac.1." "SD_lnFgutabs.1." "SD_lnkgutelim.1." "SD_lnktot.1." "SD_lnkmratio.1." "SD_lnkuDfrac.1." "GSD_don.1." "GSD_d3g.1." "GSD_d15g.1." "lnFgutabs.1.1." "lnkgutelim.1.1." "lnktot.1.1." "lnkmratio.1.1." "lnkuDfrac.1.1." "lnFgutabs.1.2." "lnkgutelim.1.2." "lnktot.1.2." "lnkmratio.1.2." "lnkuDfrac.1.2." "lnFgutabs.1.3." "lnkgutelim.1.3." "lnktot.1.3." "lnkmratio.1.3." "lnkuDfrac.1.3." "lnFgutabs.1.4." "lnkgutelim.1.4." "lnktot.1.4." "lnkmratio.1.4." "lnkuDfrac.1.4." "lnFgutabs.1.5." "lnkgutelim.1.5." "lnktot.1.5." "lnkmratio.1.5." "lnkuDfrac.1.5." "lnFgutabs.1.6." "lnkgutelim.1.6." "lnktot.1.6." "lnkmratio.1.6." "lnkuDfrac.1.6." "lnFgutabs.1.7." "lnkgutelim.1.7." "lnktot.1.7." "lnkmratio.1.7." "lnkuDfrac.1.7." "lnFgutabs.1.8." "lnkgutelim.1.8." "lnktot.1.8." "lnkmratio.1.8." "lnkuDfrac.1.8." "lnFgutabs.1.9." "lnkgutelim.1.9." "lnktot.1.9." "lnkmratio.1.9." "lnkuDfrac.1.9." "lnFgutabs.1.10." "lnkgutelim.1.10." "lnktot.1.10." "lnkmratio.1.10." "lnkuDfrac.1.10." "lnFgutabs.1.11." "lnkgutelim.1.11." "lnktot.1.11." "lnkmratio.1.11." "lnkuDfrac.1.11." "lnFgutabs.1.12." "lnkgutelim.1.12." "lnktot.1.12." "lnkmratio.1.12." "lnkuDfrac.1.12." "lnFgutabs.1.13." "lnkgutelim.1.13." "lnktot.1.13." "lnkmratio.1.13." "lnkuDfrac.1.13." "lnFgutabs.1.14." "lnkgutelim.1.14." "lnktot.1.14." "lnkmratio.1.14." "lnkuDfrac.1.14." "lnFgutabs.1.15." "lnkgutelim.1.15." "lnktot.1.15." "lnkmratio.1.15." "lnkuDfrac.1.15." "lnFgutabs.1.16." "lnkgutelim.1.16." "lnktot.1.16." "lnkmratio.1.16." "lnkuDfrac.1.16." "LnPrior" "LnData" "LnPosterior"
46000 -0.47745 -0.902964 -1.05607 -1.51226 -1.50228 0.406365 1.17699 0.0709129 0.377449 0.522717 1.57169 1.75113 1.26915 -1.13243 -0.953749 -0.520669 1.6255 0.0578858 -0.955011 0.172302 -1.77906 -0.668372 1.71691 -1.51123 0.89298 1.83626 -0.498275 0.605029 0.118872 -1.23863 0.867184 -2.99653 1.0819 0.794462 1.2472 -0.312055 -0.27882 -0.674559 0.224517 1.23458 -1.24913 0.90399 -1.13747 -0.116315 0.0182989 1.16358 0.415631 -2.36923 -0.0047005 0.554024 -1.22062 -1.61816 0.980816 -0.924652 1.45896 -0.102208 0.429357 -1.5689 1.05804 -3.9054 -1.17719 0.481067 1.16656 0.196 0.349211 0.172426 0.549531 1.16096 1.11363 -1.33258 2.85777 -0.0927459 -0.496618 0.51684 -0.470191 -0.30536 0.1387 1.13295 0.902786 0.610081 -0.363372 -0.66112 0.742992 0.258819 0.47494 -0.447385 -0.00181837 1.0979 -1.25735 -0.139135 -0.166502 -2.12661 0.569349 -139.9533 -1273.314 -1413.268
34050 -0.620257 -0.486838 -0.98509 -1.39518 -1.31263 0.444023 1.04199 0.354118 0.331368 0.480015 1.53536 1.89456 1.27449 -0.712796 -1.0846 -1.1446 0.616849 -0.183717 -0.684544 -0.16946 -0.325163 -1.40492 1.46758 -1.49148 0.0923196 0.435368 0.0164542 0.171528 0.448639 -1.23423 -0.87768 -2.72978 0.0979272 1.11227 0.224509 -0.437833 0.357846 -1.26834 0.541675 -0.0302513 1.43854 1.29746 -0.43577 -0.0120865 0.435842 -1.2532 0.217457 -2.24941 0.431817 -0.0221145 -0.474408 -0.699793 0.306802 -0.526587 0.495113 0.365286 1.2246 -1.52749 0.558162 -2.31241 -0.44134 -0.540347 1.11727 1.16455 -1.04185 -1.31554 -0.979388 0.675294 1.06783 0.886423 0.589764 -1.73354 -1.09444 0.837063 -0.330105 -0.061361 0.764449 0.890686 0.822929 1.31938 1.10546 -1.03904 0.193706 -0.390969 0.892808 0.996176 -1.45747 0.127517 -0.840711 -0.535971 -0.0871417 -0.828322 0.12796 -124.1266 -1295.192 -1419.319
27500 -0.353035 -0.643077 -1.13575 -1.54664 -1.32808 0.446453 0.85561 0.402398 0.396254 0.566759 1.47003 1.7763 1.28047 -1.06915 -1.12699 -1.21512 0.390236 -0.181537 -1.28989 -0.0725229 0.613996 -0.221212 1.37587 -1.46912 -0.257046 1.82999 -0.43474 0.19721 0.315694 -0.537807 -2.04237 -2.95613 -0.282823 0.766149 -0.22106 -1.79741 0.452809 -0.792377 0.342718 -0.59622 0.0263244 1.69119 -1.26426 -0.125259 3.08842 -1.70169 0.416606 -2.50571 0.123759 -1.10894 1.7228 -1.78067 0.858204 -0.547556 -1.13649 -1.32357 0.610995 -1.41022 -0.134583 -2.08613 -0.46621 -0.552103 1.28695 0.371364 -0.447677 -0.75725 0.120241 0.821024 0.705814 -0.578272 0.386777 0.212577 -0.293772 0.0575229 -0.450402 1.1929 -0.499691 0.67623 0.57237 -1.13557 1.82484 -0.327708 0.475564 -0.466643 0.861167 0.0244341 0.863298 -0.0772543 -1.47109 -0.280092 0.21101 -1.43199 0.282044 -133.7978 -1282.862 -1416.66
36650 -0.473759 -2.26239 -0.565352 -1.61357 -1.36756 0.258124 0.16732 1.05961 0.436662 0.539571 1.58743 1.81702 1.23625 -1.1469 1.20034 -1.15549 0.299948 0.157612 -1.24346 -0.613792 0.958288 0.395086 1.44984 -1.62115 -0.305035 2.02052 -0.227904 -0.0114995 -0.225935 1.15375 -0.12833 -2.98272 0.40313 1.36832 -2.1839 -0.149651 -0.822989 -1.1561 0.48256 2.401 0.920717 1.00857 -1.05681 -0.466942 -0.716967 1.32649 -0.609917 -2.12855 0.371634 0.643406 0.666115 -1.47451 0.900477 -0.842883 -0.572405 0.381417 0.870425 -1.40154 0.80696 0.261222 -1.40553 -0.219406 0.761329 1.66559 -0.190398 -1.00588 -0.225401 0.969078 1.7645 0.364531 0.495575 1.30195 -0.896861 0.440915 0.170153 0.215438 -1.45895 0.732922 0.975714 0.727342 0.990648 0.534508 0.435675 0.0320603 0.612483 1.86481 -0.115616 0.639377 -1.6124 0.200782 1.10124 -0.989391 0.499742 -132.9978 -1280.868 -1413.865
47500 -0.456417 -0.931632 -1.35516 -1.48767 -1.38621 0.349639 0.869617 0.580846 0.68467 0.606842 1.59498 1.69441 1.23037 -0.513463 -0.519766 -1.42295 0.595279 -0.0310646 -1.36065 1.23288 -0.549224 -0.109785 1.23302 -1.29474 0.927201 -0.25476 -0.0681874 0.307199 0.53941 -0.845761 -0.8854 -2.05142 0.069468 0.743591 0.363419 0.970087 -0.142171 -0.766805 0.418196 0.88022 1.15031 1.0269 -0.722554 -0.227229 1.77105 -0.556969 -0.167227 -1.96582 0.651719 -0.826535 0.126944 -1.76341 0.511606 -0.619585 -0.46409 -0.0129944 0.126536 -1.54008 0.611983 -2.35427 -0.808498 -0.226581 0.813377 1.05914 -0.311447 -0.55495 0.152735 1.22617 1.2822 0.96748 0.348423 -0.248576 -1.21099 0.952362 -0.521199 0.0924115 -0.52027 1.06119 0.721485 -0.478387 1.9767 -0.553705 0.265928 -0.338225 0.634817 1.40414 0.379948 0.628923 -1.2895 0.0121431 0.196584 -0.641691 0.514771 -121.0255 -1279.597 -1400.623
35800 -0.460539 -1.90773 -0.0136693 -1.65525 -1.58303 0.290374 0.322574 0.475626 0.515071 0.639357 1.65484 1.84355 1.24363 -1.32304 -1.66969 -1.62373 1.25103 -0.167791 -1.2691 0.170334 0.315175 0.887287 1.7669 -2.10396 1.43688 1.04558 0.0124845 0.775304 -0.00762675 0.500066 -2.2154 -2.41888 0.304736 0.912904 -0.77173 -0.225777 -0.911268 -0.647921 0.268455 1.7686 0.414856 1.83736 -0.36263 -0.127525 -0.476939 0.662097 1.21594 -1.80864 0.270365 -0.0299425 0.21785 -0.518349 1.24713 -1.41072 1.90752 -0.73947 0.6857 -0.927023 0.0620023 -1.77066 -2.85114 0.431128 1.14003 0.427217 -1.68949 1.59404 0.625528 1.13443 1.56923 0.42594 -0.252775 0.256461 -0.289916 0.225188 -0.0891079 0.265198 0.0121201 0.758413 0.588431 1.43784 1.70314 -0.278937 0.65635 -0.3012 1.58885 -0.202101 -0.401107 0.707712 -2.05308 0.243545 0.582423 -0.294799 0.517949 -135.5188 -1278.975 -1414.493
49700 -0.653943 -1.0913 -1.03711 -1.66215 -1.51838 0.397897 0.462697 0.559184 0.456408 0.651754 1.51413 1.92447 1.26962 -0.171462 0.971321 -2.41621 1.02684 0.248963 -0.355637 -1.59972 1.6555 -0.455144 1.38205 -1.33959 0.893301 0.843335 -0.579451 0.551991 0.6308 1.48129 -1.96825 -2.63257 0.615914 1.37401 0.81901 -0.078436 -0.454735 -0.433247 0.51496 1.16316 1.2741 1.12122 -0.333332 0.222771 0.163871 0.46087 0.295428 -1.81095 1.24401 0.220606 -0.717296 -1.8479 1.09667 -0.46692 -0.575683 0.59124 0.760296 -1.36294 0.991591 -2.96799 -1.0507 0.301151 1.27824 0.83304 1.47148 -0.334713 0.0779305 1.03747 1.58494 -0.187977 -0.147135 0.175346 -0.0719125 0.163218 1.30382 0.819937 0.463064 0.17048 1.07057 0.696015 1.02482 -0.406241 0.44123 0.0345581 -0.23343 -0.254394 0.19739 0.554334 -0.64507 -0.536081 0.310509 -0.543728 0.575695 -127.8731 -1286.015 -1413.888
26550 -0.458707 -2.61991 0.129905 -1.66858 -1.66671 0.254639 0.314083 0.773455 0.46792 0.603734 1.55125 1.73759 1.28057 -0.836337 -2.07488 -0.343904 0.479418 0.463674 -0.83618 -0.0702348 0.814943 -0.450358 1.61379 -1.45923 -0.509108 1.64172 -0.888489 0.737154 0.242017 -0.318719 -0.229993 -1.46603 1.00609 1.38243 -0.188028 -1.21365 0.376378 0.0808838 0.737866 1.49021 0.381916 2.83787 -0.446447 -0.108117 -0.172332 0.887044 0.483234 -1.29288 0.549817 0.480171 1.18244 -0.996582 1.21988 -0.702375 0.122542 0.300088 0.636494 -0.861822 0.614615 -0.997126 -1.90969 0.212077 1.59221 0.857159 -0.726796 1.01243 -0.202199 1.39521 1.43923 -0.675544 -0.160239 0.134555 0.200922 0.568933 0.855004 -0.723761 0.0817072 1.00504 0.882693 1.5944 0.631439 -0.332572 0.730847 -0.161689 0.747555 0.700799 1.57279 0.899068 -1.65462 0.606511 0.395334 -0.316019 0.939197 -125.4355 -1283.884 -1409.319
48900 -0.579435 -0.945398 -0.641399 -1.5198 -1.47714 0.335768 0.962449 0.394342 0.382468 0.526423 1.49699 1.84086 1.30048 -0.948932 -1.4814 -1.52803 -0.0426815 0.176132 -1.20197 -0.245501 0.156835 -1.06665 1.63101 -1.50977 1.00337 -0.562359 -0.728335 0.507303 0.295567 -0.340349 -1.69641 -2.98005 0.593134 1.19623 -1.11105 0.653564 -0.270769 -0.375189 0.683574 0.886782 0.868431 1.48563 -0.716362 -0.0275354 -0.544031 1.04785 0.894364 -1.5021 0.283214 -0.135089 1.60661 -1.58797 1.03365 -0.478718 -1.04272 0.550236 0.070224 -1.49766 0.330432 -1.52344 -1.60688 -0.541617 1.16736 1.13213 0.286882 -1.38331 0.236081 1.367 1.42877 -1.03152 0.247875 -0.0106834 -0.0459685 0.376277 -0.372002 -0.511326 0.628572 0.488419 1.54076 0.471211 -0.737836 -0.695634 0.9571 0.0427415 -0.557793 0.493177 -0.34283 0.616249 -0.990195 -0.33005 -0.866808 -1.73088 0.654086 -126.2992 -1281.213 -1407.512
31250 -0.444943 -0.540479 -1.36322 -1.60748 -1.33304 0.333058 1.29507 0.699555 0.459766 0.499655 1.57011 1.81838 1.22561 -0.463657 -0.469784 -1.45673 1.16322 -0.0843096 -0.560621 0.616998 -1.23392 0.261484 1.46829 -2.09908 0.836712 0.625545 -1.88454 0.636665 0.432008 1.60379 -0.860823 -2.44649 0.406683 0.882303 0.372496 0.394591 -0.396895 -0.656739 0.157631 0.363951 1.61281 0.918017 -0.881392 -0.579837 0.373379 -0.0699058 -0.0296119 -2.36678 -0.488348 0.873766 0.423217 -1.52049 0.514213 -0.78759 0.422507 0.182827 0.82638 -0.941204 0.658614 -2.09567 -0.429286 0.00907226 0.877866 0.644107 -0.375129 0.460341 0.232944 1.3129 1.19674 -0.0493322 0.640168 0.117992 -1.08945 0.361736 0.430516 0.203693 0.119583 0.396292 0.805017 0.818221 0.690256 -0.455573 0.14193 -0.0623298 0.477171 0.453427 0.758115 -0.15774 -1.3876 0.290556 -0.596205 -0.86509 0.398978 -121.9781 -1277.827 -1399.805
31600 -0.467912 -2.3231 0.71643 -1.79558 -1.38415 0.274629 0.259501 0.767515 0.31397 0.502243 1.58187 1.74389 1.2858 -1.45119 -0.115286 -1.73746 0.932388 0.180224 -0.660762 -0.876682 -0.440143 0.942127 1.74293 -0.915246 -0.359476 -0.151051 0.436633 0.8486 -0.0727619 -0.581092 -0.8877 -2.13039 0.654473 1.03156 -2.7929 1.42911 0.512456 -0.871575 0.784357 0.820375 -0.670585 2.05933 -0.915732 -0.00901471 -0.201312 -0.510453 1.23362 -2.00405 0.0470051 -0.428898 0.978468 0.0913458 0.498779 -0.723909 -0.358613 0.932059 0.867192 -1.46198 0.176212 -0.809667 -3.02434 -0.27034 0.980494 0.147255 0.728598 -0.0459991 1.91584 1.03056 1.47596 0.98917 -1.42104 0.533585 -0.650782 -0.10532 2.30681 -0.319616 -0.770313 0.818081 1.05866 -0.352752 0.0817353 0.55479 0.187363 0.213761 0.679505 -0.908249 0.0295658 0.385452 -1.74386 0.884239 -0.271954 -0.743796 0.3378 -131.9008 -1293.363 -1425.264
44950 -0.476882 -0.847534 -1.10121 -1.47765 -1.52068 0.295527 0.457342 0.247234 0.457342 0.711552 1.46976 1.82452 1.25368 -1.15591 -2.62006 0.463048 0.238164 0.0859303 -1.18662 0.239645 -0.245654 0.436387 1.32478 -1.9664 0.529036 0.454698 -0.875075 0.680022 -0.383142 -2.25663 0.926569 -2.09918 0.346517 1.1326 1.51148 -0.118558 -0.402167 -0.45971 0.478603 0.76651 0.872238 1.03519 -0.730368 -0.28053 -0.167652 1.48358 -0.243581 -1.38335 0.377351 0.572164 0.446445 -0.452287 0.705001 -0.778661 0.679769 -0.520911 0.796853 -1.35907 0.416721 -3.92852 -1.57105 -0.626671 1.073 1.10964 -0.891312 -0.555229 -1.20632 1.2036 1.32957 -0.762019 1.49078 -0.196224 -0.170253 0.264361 -0.169503 1.83832 0.114707 0.721035 1.50669 0.041608 0.333132 -0.288895 0.361233 0.512866 -0.245035 -1.07658 0.627628 0.256665 -1.66828 -0.34365 -0.580671 -2.11064 0.500443 -131.7879 -1285.178 -1416.966
28800 -0.443454 -0.899818 -0.626994 -1.7914 -1.27264 0.306113 0.667255 0.788997 0.483814 0.510688 1.53977 1.87981 1.25457 -0.982717 0.0385881 -1.92781 1.05389 -0.0968411 -2.05022 -0.901458 0.550958 1.43091 1.00496 -2.19012 0.396709 -0.0183114 -0.721191 -0.273577 -0.539791 -1.31534 -0.768748 -1.56753 0.206253 0.894984 -0.0374965 -0.442124 -0.150448 -0.37254 -0.0693485 -0.0381913 1.59538 1.42456 -1.13761 -0.368381 -1.13057 0.92481 0.843524 -2.83782 0.100393 0.0540639 -0.180201 -0.304306 0.734761 -1.02516 -0.965698 0.0249824 0.615829 -1.58696 -0.134876 -2.36583 -0.626749 0.675647 0.806149 1.30984 -1.02024 -1.75271 0.32571 0.988529 1.10241 0.764553 1.62682 0.973365 -0.463403 0.457904 0.528052 -0.599413 1.02792 0.640714 0.341958 2.28993 1.20668 0.425189 0.280318 -0.454702 0.725065 0.204425 0.0751314 -0.256971 -1.3532 0.195679 -1.04976 -0.757426 0.483228 -129.1786 -1287.789 -1416.967
26500 -0.403994 -2.56795 0.245611 -1.59078 -1.82242 0.243948 0.139698 0.820693 0.298349 0.715642 1.54753 1.8287 1.24526 -1.77574 -0.479456 -1.34905 0.238164 0.413001 -0.817929 -1.40734 0.688353 0.671372 1.82448 -1.70633 -0.755982 3.10666 -1.82205 0.999606 0.0941359 -1.23657 -0.430901 -1.94435 1.13608 0.766798 -0.637618 1.90702 0.516333 0.266637 0.352938 1.79836 0.673065 2.08056 -0.37402 -0.554753 0.415007 0.730946 0.808956 -1.31663 0.215225 -0.00920718 1.27186 -1.13091 1.29796 -0.733117 -1.31204 0.00115072 1.61067 -0.238494 0.22746 -1.92199 -2.03106 -0.2021 1.34448 0.285987 0.458889 0.358883 0.409903 1.21841 1.65259 1.35159 -1.50511 0.98709 0.635834 0.515946 0.473948 -0.811217 -0.0244707 0.860967 1.12598 0.339286 0.643274 0.0256899 0.8397 0.179125 0.687642 0.842587 0.322576 0.971213 -1.98904 1.56739 0.271698 -0.46531 0.755889 -137.2473 -1287.719 -1424.966
35350 -0.6406 -1.51541 -0.671586 -1.65344 -1.35663 0.320006 0.665628 0.501901 0.39639 0.505217 1.52551 1.84089 1.31695 -0.521487 -1.30975 -0.597562 0.876097 -0.200322 -1.02898 0.842304 -0.32203 0.145888 1.16928 -1.36704 0.340409 1.38587 -0.201738 -0.221934 0.359175 -1.29506 -0.0676997 -2.11575 0.025776 1.54039 1.36703 -0.514791 -0.120618 -1.0144 0.619453 1.86176 1.65134 0.993573 -1.1151 0.00909431 0.00764069 0.906587 1.09394 -2.7992 0.736652 -0.0338586 1.35372 -0.37584 1.28777 0.454256 -2.07352 1.0019 0.469297 -1.58662 0.874777 -1.6115 -1.61712 0.19871 1.13036 1.09211 -1.16539 2.37011 0.0681398 1.16565 1.67338 -1.05602 1.13901 -0.183751 -0.564281 0.652938 0.580127 0.341645 0.844073 0.29904 1.27837 0.783361 -0.303992 -1.33912 0.146162 0.0521328 0.824532 0.419834 -0.347382 0.461273 -0.863815 0.757209 -1.16386 -0.913433 0.763168 -130.5462 -1286.528 -1417.074
47250 -0.454088 -0.114421 -0.997204 -1.79725 -1.21828 0.341338 0.983007 0.542616 0.584426 0.624581 1.49062 1.7493 1.24512 -1.48053 -1.88119 -1.05446 0.744493 -0.290152 -1.14309 -0.493641 -0.573214 -0.014731 0.980071 -2.13141 0.609816 0.379536 -0.351945 -0.389923 0.0175207 -0.518918 -0.819944 -1.80143 0.157738 1.07115 -0.834679 -0.469799 0.160343 -1.15292 0.068458 2.88161 1.12929 1.25342 -1.42232 -0.877277 1.07807 -0.818278 0.325288 -2.27493 0.219017 0.0135238 -0.238902 -0.746655 0.656938 -0.682305 -0.022308 -0.673852 0.669832 -1.88901 0.619671 -2.86126 -1.25818 0.250357 0.880544 0.708943 -0.706974 -0.875638 0.860445 0.518558 1.02976 2.12795 0.0735292 0.291661 -0.982595 0.235945 0.548218 0.0229152 -0.29325 0.517846 0.717531 -0.341724 1.10487 -0.0443693 0.321323 0.365683 -0.470086 -0.235471 0.722104 0.260175 -1.36318 -0.731188 -0.857292 -0.165004 0.214301 -127.9624 -1273.363 -1401.325
45000 -0.501809 -0.703856 -1.00602 -1.79674 -1.48884 0.298626 1.10082 0.374153 0.341783 0.684097 1.4641 1.93915 1.25115 -1.07597 -1.78079 0.876848 1.42465 0.328462 -1.54339 -0.025376 0.216484 1.19877 1.41618 -2.45184 1.59813 0.355856 -1.0728 0.150486 0.555023 -1.7328 0.715699 -2.24961 0.432877 1.29609 -0.635734 0.0619563 0.122793 -0.489378 0.539096 0.828459 0.936146 2.44648 -0.88358 -0.126012 0.685027 -1.12575 -0.791963 -1.4816 0.292128 0.0649007 -0.153461 -2.24905 0.81669 -1.02674 0.216323 0.751949 2.50811 -1.2136 0.52171 -1.7297 -1.6784 0.403432 1.02848 0.882351 0.160554 -1.11776 0.739799 1.05696 1.63532 1.16647 -0.349852 -0.125151 -0.228926 1.09521 0.415783 -1.42418 -0.178782 0.572063 1.04245 1.6218 1.07007 -0.590337 0.366669 0.192475 -0.376269 0.162991 2.4807 0.36976 -1.66887 -0.66742 0.326787 -1.50166 0.51577 -138.575 -1275.67 -1414.245
41800 -0.363687 -0.945146 -1.02745 -1.57027 -1.42523 0.47302 0.941829 0.226224 0.435391 0.475064 1.66559 1.83384 1.31053 -1.33956 -0.85921 -0.125508 0.710123 0.363189 -1.27414 0.313595 -0.223022 0.860807 1.38073 -1.83298 1.1139 0.318748 -0.277083 0.258946 -0.172801 -1.36328 1.54213 -2.47886 0.309427 0.607772 -0.64836 -0.346717 0.720859 -0.940033 0.262075 0.962436 0.26019 1.38152 -0.707113 -0.690637 0.473179 0.504175 0.637172 -2.16246 0.0161171 1.10717 -0.49781 -1.28554 0.907292 -1.04934 0.460316 -1.55103 0.716099 -1.60327 0.192634 -2.45246 -1.51108 0.455651 1.20106 -0.0189977 0.414241 -0.528715 0.6755 1.32091 0.520812 1.42385 -0.151775 0.778386 -0.465043 0.409761 0.994852 0.683283 -0.0720115 1.15197 0.651239 0.167724 0.629982 -0.177385 0.96743 -0.553088 1.15976 0.366214 -0.225823 0.437248 -1.39125 0.0306163 0.357698 -1.44317 0.469342 -123.916 -1286.056 -1409.972
31450 -0.228932 -0.785889 -1.3314 -1.561 -1.37876 0.477047 0.978908 0.591384 0.326566 0.501459 1.57166 1.82413 1.25926 -1.1544 -1.91792 1.64629 1.13622 0.117469 -1.28275 0.421986 -0.180922 -0.667707 1.52781 -1.99626 0.957834 0.627227 0.20073 0.575512 -0.390445 -0.395028 -0.548018 -1.69117 0.599934 0.331073 -0.716342 0.613123 -1.00657 -0.395192 -0.256721 0.66386 1.25427 0.865791 -1.49997 -0.744905 -0.000811731 0.221745 0.828948 -1.99449 -0.559005 0.86276 -0.108781 -1.5635 0.862297 -1.14355 -0.504956 0.227233 0.831317 -0.630675 -0.385051 -2.04727 0.0966875 -0.602818 0.992181 0.0867876 -0.0207777 -0.283066 -0.110475 1.14386 0.239501 -0.905715 1.33662 -0.661249 -0.59314 -0.155904 0.80982 0.0895014 -0.456389 0.894347 -0.124278 0.293219 1.0395 -0.579169 0.152091 -0.840602 -0.267666 0.824293 -0.508088 0.347944 -1.66464 -0.317164 0.60778 -1.38607 0.369144 -119.9882 -1284.634 -1404.622
31500 -0.494374 -1.06991 -1.15708 -1.79855 -1.21098 0.425625 0.551894 0.466396 0.386615 0.600479 1.55268 1.90839 1.25581 -1.03785 -0.838492 -1.38966 0.847288 -0.480321 -0.424389 -1.00517 0.904892 1.03467 1.29145 -1.1573 0.736886 0.444544 -1.42506 0.177519 -0.199565 0.760683 -0.663421 -2.2474 0.0780836 0.970521 -2.73453 0.197135 0.0719704 -0.74723 0.59539 0.210751 -0.409493 2.39052 -1.42983 -0.0835139 0.773891 -0.359427 -0.204349 -2.72104 0.538688 -1.3824 1.15942 -0.613122 0.505679 -0.849789 -0.229743 0.669062 0.611239 -1.70087 0.3714 -1.9688 -2.13017 0.518084 0.564776 0.678197 0.406243 -0.233809 2.09612 0.47641 0.898255 0.0186461 0.774444 0.579707 -0.787511 0.668524 0.348329 0.215889 0.542342 0.255628 1.02316 1.17191 0.447389 -0.415701 0.0872951 -0.308 0.477404 0.159183 -0.0949443 -0.0503975 -1.22032 0.633097 -0.519757 -0.774321 0.0698358 -125.9135 -1289.453 -1415.366
43200 -0.496342 -0.81818 -1.20248 -1.67651 -1.33009 0.265145 0.570631 0.0270648 0.462787 0.564906 1.50006 1.83958 1.29491 -2.3292 -0.508738 0.85298 0.568217 -0.335686 -1.20361 0.875214 -0.0839112 -0.181587 1.468 -1.98375 1.60825 0.401838 -0.15962 0.0624831 -0.0752939 0.823666 0.0677436 -1.91341 0.483699 1.62659 -1.27445 -0.089091 0.432866 -0.743475 1.41623 1.28362 -1.82702 2.24082 -1.30398 -0.240084 1.3356 -1.52331 0.39665 -2.71726 0.678995 0.499673 -1.29358 -1.46406 0.672099 -0.704584 -1.0766 0.381556 1.0371 -1.57747 0.227917 -2.70084 -0.522111 0.949119 0.88421 0.78325 0.609628 1.07457 0.850324 0.895612 1.60355 0.340339 -1.42678 0.727491 -0.504362 1.00353 -0.306865 0.617135 -0.771275 0.808963 1.74456 0.0384955 -0.433184 -0.845991 -0.319731 -0.051685 0.947051 -0.479528 0.706144 0.304441 -1.50907 -0.501744 0.614079 -1.00075 0.305976 -133.545 -1284.209 -1417.754
28100 -0.416331 -0.987917 -0.985554 -1.68889 -1.27503 0.386684 0.776041 0.389442 0.4604 0.618124 1.61691 1.79965 1.27829 -1.23225 -1.85352 -0.491634 -0.0354927 -0.373939 -1.06618 -0.0108826 -0.243343 0.769835 1.0884 -1.977 0.683139 1.16528 0.51333 0.21447 -0.128162 -1.1641 0.101542 -2.26681 0.0407967 0.971622 0.928485 -0.737924 0.0142255 -0.654031 0.239807 0.632867 -0.248542 1.78856 -1.26605 -0.219016 1.16028 -1.26253 0.565647 -2.15225 -0.047071 1.20473 -0.510134 -0.176364 0.629869 -0.938115 1.44815 -0.449492 1.01279 -1.91156 -0.277603 -1.416 -1.45005 0.0175155 0.679569 0.630859 -0.261691 -0.534042 1.01792 0.830687 0.745028 -0.696926 0.82311 0.394011 -0.33236 0.295936 -0.463799 -0.475238 0.805437 0.298568 0.670998 0.926582 0.307462 -0.400909 0.708505 -0.592229 -0.164069 1.17479 0.649017 0.309397 -1.56157 0.212579 -0.357547 -1.11863 0.212697 -120.3458 -1280.847 -1401.193
32350 -0.488857 0.158035 -1.4804 -1.93566 -1.32134 0.265598 1.31618 0.480853 0.583695 0.334682 1.61305 1.77661 1.21975 -1.1041 -1.70315 -0.304841 1.30122 0.110188 -2.17631 -0.172491 0.318428 0.468887 1.82017 -1.64878 0.191489 -0.133419 -0.16681 0.701806 0.00832074 -0.766769 -0.916666 -2.05327 0.0862078 1.81638 -0.998968 -0.207199 -0.313577 -0.83763 0.446409 -0.550873 1.72286 1.41845 -1.18563 -0.155759 0.993693 -0.555184 0.774479 -3.69298 0.701606 0.771395 -0.342567 -0.22546 1.7621 -0.673199 0.55021 -0.693222 1.40391 -2.31166 0.750855 -2.1529 -0.151701 1.16578 1.68377 1.06714 -0.105677 -0.667859 0.352944 1.41024 1.45177 0.924464 2.26886 0.378093 -0.978326 1.0039 0.165712 0.215513 -0.336494 0.828122 1.59131 -0.778367 0.945747 -0.0961191 0.929348 -0.247139 -0.37047 0.853872 1.65987 -0.686314 -0.873775 0.00159688 -1.42689 0.0332108 0.43353 -140.4092 -1282.787 -1423.196
25550 -0.581644 -1.04288 -1.05057 -1.61617 -1.24897 0.443837 0.870121 0.698213 0.444148 0.631117 1.55948 1.83276 1.24342 -0.267641 -1.13722 -1.08626 0.285739 -0.300765 -0.614741 1.02931 -0.469032 -0.105904 1.15292 -1.16797 1.1398 0.462606 -0.426341 -0.0576872 0.2769 -1.45918 0.938559 -2.38587 0.0407305 0.9365 0.531109 0.137491 0.950945 -1.17697 0.227486 0.0628633 0.98365 1.2577 -1.30133 0.542313 1.68012 -1.11536 0.110391 -2.67979 0.101771 0.191431 0.968078 -0.878997 0.800196 -0.589041 1.1289 -0.454943 0.623969 -1.71464 0.50862 -1.90446 0.0489693 0.610659 0.875586 0.824515 0.0235325 -0.0556815 0.306341 0.808969 0.977561 0.0198544 1.00791 -0.215199 -0.89997 0.550801 1.27626 0.0388912 -0.348749 0.602464 0.795103 0.520819 0.991116 -0.0213169 0.296199 -0.0607543 0.526992 0.29628 0.189264 0.411143 -0.83036 -0.751289 0.907432 -0.593153 0.178443 -119.0813 -1277.838 -1396.92
