iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkmratio(1)	M_lnkeDfrac(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkmratio(1)	SD_lnkeDfrac(1)	GSD_don(1)	GSD_d3g(1)	GSD_d15g(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkmratio(1.1)	lnkeDfrac(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkmratio(1.2)	lnkeDfrac(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkmratio(1.3)	lnkeDfrac(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkmratio(1.4)	lnkeDfrac(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkmratio(1.5)	lnkeDfrac(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkmratio(1.6)	lnkeDfrac(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkmratio(1.7)	lnkeDfrac(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkmratio(1.8)	lnkeDfrac(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnktot(1.9)	lnkmratio(1.9)	lnkeDfrac(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnktot(1.10)	lnkmratio(1.10)	lnkeDfrac(1.10)	lnFgutabs(1.11)	lnkgutelim(1.11)	lnktot(1.11)	lnkmratio(1.11)	lnkeDfrac(1.11)	lnFgutabs(1.12)	lnkgutelim(1.12)	lnktot(1.12)	lnkmratio(1.12)	lnkeDfrac(1.12)	lnFgutabs(1.13)	lnkgutelim(1.13)	lnktot(1.13)	lnkmratio(1.13)	lnkeDfrac(1.13)	lnFgutabs(1.14)	lnkgutelim(1.14)	lnktot(1.14)	lnkmratio(1.14)	lnkeDfrac(1.14)	lnFgutabs(1.15)	lnkgutelim(1.15)	lnktot(1.15)	lnkmratio(1.15)	lnkeDfrac(1.15)	lnFgutabs(1.16)	lnkgutelim(1.16)	lnktot(1.16)	lnkmratio(1.16)	lnkeDfrac(1.16)	LnPrior	LnData	LnPosterior
6280	-0.504804	-1.87803	-0.207794	-1.48341	-1.45573	0.268728	0.164012	0.450275	0.336963	0.411407	1.53329	1.77318	1.31177	-2.05742	-1.24256	0.535578	0.186245	-0.392514	-0.938565	-0.358378	0.201379	-0.588599	2.25292	-2.04124	1.07223	1.221	0.177925	0.260763	-0.0339907	1.08304	-1.00726	-3.17286	0.365689	1.11119	-1.004	-0.800594	0.469299	-1.39207	1.32742	2.41782	-1.79246	1.55139	-0.151707	-0.578216	1.09516	0.0387903	0.133518	-2.92853	-0.060025	0.621093	0.497702	-2.28987	1.12938	-0.837173	-0.549695	1.22705	1.52151	-1.58032	-0.460484	-1.44858	-2.06711	-0.104414	1.41549	0.803026	0.705856	-0.79671	-0.192343	1.58751	1.67161	-1.08221	-1.34242	0.228686	-0.20402	1.02987	0.50352	-0.473028	0.118113	1.73455	1.39399	1.04766	-0.041913	-0.636771	0.337631	0.570613	-0.296153	-0.46181	-1.23997	0.731378	-1.71804	-1.73493	0.521262	-1.32905	0.944062	-1.453044e+02	-1.305507e+03	-1.450812e+03
6290	-0.472628	-1.73801	-0.344594	-1.54492	-1.45573	0.267708	0.155303	0.329958	0.358559	0.408412	1.5283	1.86668	1.26973	-2.01746	0.0969132	-3.34573	0.229108	-0.0785791	-0.938565	0.008996	0.663552	0.477207	2.37016	-2.13889	-0.879612	1.71608	0.000480341	-0.19739	-0.191312	0.0246202	0.860736	-1.08509	0.706921	1.12954	0.287173	1.07304	-1.73717	-0.586623	0.48987	-0.154017	2.68509	2.51259	-1.16164	-0.583205	1.57018	0.072787	0.469267	-3.02864	0.179307	1.12784	0.618556	-1.16479	1.09138	-1.19462	0.0532079	-0.0814669	-0.188834	-1.45507	-0.403381	-2.55498	-2.08397	-0.578072	1.64794	1.08252	-0.259238	-0.457617	0.618689	1.81912	1.15961	0.498253	0.229651	-0.898069	-0.440955	0.572078	-0.651012	-0.807083	-1.49169	1.17015	1.21267	-2.60789	0.405235	-0.868071	1.0389	-0.40353	-0.142948	2.06094	0.740263	0.178576	-1.5038	-0.357028	0.187039	-1.89004	0.622957	-1.488314e+02	-1.298977e+03	-1.447808e+03
6300	-0.472628	-1.73801	-0.553753	-1.42166	-1.47413	0.289759	0.159686	0.355547	0.279406	0.423703	1.60427	2.05521	1.2896	-1.97393	-0.853731	-1.13934	0.571791	0.246849	-1.18385	-0.148761	1.23768	-0.440917	2.1154	-2.19281	1.35325	0.266863	-1.57033	0.305011	-0.187857	0.315392	0.0197334	-1.13923	-0.324567	0.611098	-0.108796	0.79304	-0.130901	-0.418257	0.428004	2.48646	0.52016	0.8726	-0.575157	-0.478794	0.493871	1.46522	0.55938	-2.2456	0.127877	1.52331	0.618556	-1.8083	1.06564	-1.19462	0.225908	1.67998	1.41172	-1.71982	-0.245671	-1.3481	-1.51102	-0.643219	0.954923	1.08252	-0.00750216	-1.23978	-1.2778	1.72794	1.32073	1.04866	0.857763	0.267348	-0.67647	0.52513	1.60996	-0.517797	-0.653715	0.652477	1.02028	0.996152	0.693661	-0.571013	0.830023	0.414358	0.645324	0.484897	0.740263	0.405421	-1.5038	-1.559	0.881482	-2.04492	0.746778	-1.342758e+02	-1.305122e+03	-1.439397e+03
6310	-0.457337	-1.55755	-0.461357	-1.72266	-1.48386	0.297806	0.268869	0.47231	0.257578	0.433042	1.55629	1.80742	1.24686	-1.76812	-1.71509	-1.05688	0.974948	-0.571457	-1.44459	-0.709559	1.1267	0.792679	2.1271	-1.42396	-1.2072	1.08403	-0.352979	0.984723	-0.204706	-0.72953	0.0197334	-1.53662	1.114	1.36344	-0.0607808	-2.28267	0.558747	-0.451112	0.428004	2.52711	-1.20477	1.77436	-1.19718	-0.636794	0.37156	0.8246	0.783906	-2.48188	0.551975	0.321856	-0.528602	-1.27618	1.25995	-1.21739	-0.957746	1.16841	0.177498	-2.40949	-0.146549	-2.50774	-2.31268	0.552338	1.57108	0.887135	1.79203	-1.39138	0.997828	1.6485	1.40456	-1.53224	-0.872708	1.01476	-0.0893467	-0.0615212	-0.0613481	2.13952	-0.98492	0.983699	0.916494	-1.03173	1.25464	-0.404599	0.417127	-0.0967354	-0.257945	1.68262	-0.660838	0.85883	-1.63035	0.195769	-0.239932	-0.590156	0.866056	-1.479178e+02	-1.289853e+03	-1.437771e+03
6320	-0.473896	-1.63736	-0.524777	-1.64997	-1.45765	0.297806	0.280609	0.405183	0.422667	0.408424	1.57236	1.76704	1.23949	-1.44287	-1.20008	-0.633518	1.34307	-0.49341	-1.32904	-0.776624	1.4025	-0.655262	2.13628	-1.42396	-0.729763	2.43687	-0.352979	1.01484	-0.146719	-1.02804	0.0197334	-2.01904	0.763292	1.43975	1.46435	-0.486123	-0.484272	-0.451112	0.624325	1.53533	0.713958	1.9821	-1.27624	-0.277911	0.96775	-0.979885	0.317729	-2.83449	0.627462	0.321856	-0.528602	-0.0546442	1.49459	-1.13336	0.420566	0.340705	0.82862	-1.85271	-0.301031	-1.06539	-2.72609	0.497229	1.33472	0.911977	1.79104	-1.77804	0.36522	1.82575	1.46593	0.462552	-0.488319	-0.34218	-0.021005	0.405046	-0.0432332	0.0162553	0.738552	0.854677	0.85648	-0.455886	0.516426	0.00527703	0.64007	-0.124114	1.80855	0.569298	0.650189	0.614926	-1.85687	-0.0210954	0.947574	-1.2428	0.866056	-1.401916e+02	-1.284192e+03	-1.424383e+03
6330	-0.473896	-1.2896	-0.627517	-1.71874	-1.45876	0.302024	0.3466	0.382516	0.398211	0.391312	1.55363	1.74832	1.28919	-1.93625	-1.22735	-0.4679	1.01804	-0.291327	-1.32904	-0.895561	1.4025	-0.170964	2.26907	-1.99564	0.0479222	0.557073	0.120138	0.977346	-0.146719	-0.935357	-1.03161	-2.70648	0.97136	1.03244	0.0889268	0.270264	0.86767	-0.0109861	0.0306026	0.286752	1.81781	2.1156	-0.619017	-0.350463	-0.839535	-0.0249306	1.05447	-2.67378	0.764572	-1.24045	-0.0881873	-1.17916	1.6967	-1.14071	-1.45141	0.340705	0.82862	-1.58017	0.294614	-1.95535	-3.52091	0.74348	1.37119	0.887892	0.228271	-1.25785	0.36522	1.76661	1.31706	1.76195	-0.694363	0.729936	-0.867848	0.59108	-0.564872	0.187989	-0.253485	0.305181	0.884513	0.155676	0.516426	0.735831	0.64007	-0.412424	1.20879	0.607154	0.650189	-0.153602	-1.20527	-1.31802	0.121687	-0.963062	1.14758	-1.422890e+02	-1.288880e+03	-1.431169e+03
6340	-0.47567	-1.42448	-0.686987	-1.83682	-1.51747	0.303718	0.21872	0.410166	0.445017	0.388849	1.55329	1.92358	1.26474	-1.93625	0.290958	-1.21258	1.81984	0.890076	-1.24071	-0.407336	0.622165	0.298164	2.32968	-2.10678	1.85216	2.13823	-0.0890606	0.421934	-0.462183	-0.935357	-1.03161	-1.98872	0.562817	0.70761	-0.700427	1.2812	0.178187	-0.914265	-0.00667382	0.948135	3.08137	1.63055	-0.956243	0.0588612	1.27937	-0.996137	1.5266	-3.20447	0.303116	-1.09409	0.74084	-0.614971	0.977715	-1.14384	0.69319	-0.4267	0.544492	-1.5203	-0.185379	-1.0753	-2.54349	-0.0806608	1.3935	1.09623	0.953571	-1.90682	0.0381038	1.74682	1.37933	-0.0375882	0.338891	0.106976	-0.651192	0.632089	1.21629	0.187989	-0.158148	1.54953	0.89322	0.873108	0.273481	-0.371997	0.832108	0.0193199	0.815513	-1.20435	-1.01092	0.366901	-1.65256	0.00330101	0.194246	-0.134145	1.14758	-1.451722e+02	-1.288488e+03	-1.433660e+03
6350	-0.434358	-1.42626	-0.903015	-1.49077	-1.48173	0.324308	0.0777685	0.387243	0.267076	0.388545	1.63056	1.77866	1.27099	-1.42037	-0.410482	-1.54877	0.162912	0.763433	-1.41075	1.63591	0.708569	0.793972	2.31061	-2.12978	0.182254	1.24854	-0.282404	0.543856	-0.294067	0.214659	-0.801419	-2.72905	0.767069	1.25876	1.62185	0.0315717	0.614613	-0.306452	-0.221242	0.620379	1.52975	1.72377	-1.19387	-0.432861	0.165949	1.05415	0.835791	-2.66607	-0.130019	0.516791	0.651284	-1.51503	1.25368	-1.28135	-0.428704	0.302945	1.04533	-1.75672	0.154074	-1.89561	-2.43806	0.250633	1.78419	1.09623	0.590891	-2.04609	0.668934	1.31381	1.28906	-0.0805323	0.103987	-0.646654	-1.08325	0.500628	-0.788293	-0.469238	-0.240106	0.922828	0.478222	0.886824	1.48017	-0.631685	0.840387	0.133581	-1.20517	0.0163593	0.45366	1.20094	-1.51836	-0.235401	0.101973	-1.19167	0.649572	-1.370995e+02	-1.297451e+03	-1.434551e+03
6360	-0.43647	-1.52783	-0.916599	-1.63997	-1.50362	0.324516	0.270494	0.412845	0.329613	0.420939	1.63596	1.88593	1.30631	-1.56525	-0.772296	-0.449427	0.999481	0.376632	-1.13441	0.404845	0.930158	0.126092	2.15954	-1.59385	1.66535	0.738442	-0.814785	0.860949	-0.293775	-2.31486	-0.639592	-0.918498	0.364868	1.25588	2.51389	-0.443303	0.437047	-0.820174	0.287659	0.884408	1.52975	1.85739	-0.898872	-0.538897	0.325452	0.867161	0.76537	-2.61553	-0.287136	-0.0153156	2.12521	-0.983201	0.925194	-1.08078	-0.5433	0.528312	1.12665	-2.05468	-0.152814	-1.97679	-1.25748	-0.548049	1.90988	1.09623	1.89098	-1.96895	0.324076	1.6503	1.2977	-0.732627	-0.859533	-0.345757	-0.860582	-0.174992	1.07018	-0.404191	-0.240106	0.799866	1.04693	-0.579991	0.106921	-0.970727	0.898787	-0.0578055	-0.107995	0.408215	-0.914817	1.0178	-1.47018	0.16321	0.181311	-1.50455	0.758819	-1.394306e+02	-1.290820e+03	-1.430250e+03
6370	-0.447692	-1.4869	-1.06763	-1.63997	-1.51053	0.292816	0.428366	0.489543	0.430173	0.420939	1.57483	1.85445	1.3235	-1.65454	-0.772296	-1.04344	0.989142	-0.118989	-1.31247	0.448811	0.805386	0.310206	2.17021	-1.88669	0.899899	1.08179	-0.60334	0.777928	-0.836076	1.63109	-0.0729966	-1.73604	0.408397	0.85296	-0.633341	-0.0873513	-0.43222	-0.820174	0.368813	1.17416	0.808007	1.742	-0.603942	-0.624945	-0.0256678	1.59935	0.288888	-1.66015	0.00434307	0.523518	0.747833	-1.00899	0.929219	-0.726387	1.23934	-1.41866	1.1395	-1.75596	-0.0115635	-1.43018	-1.58825	0.670668	1.39204	1.06755	1.42569	-1.26421	0.596337	1.75617	1.2977	-0.732627	0.948444	0.447769	-0.132855	0.360472	-1.03996	1.56817	-0.758502	1.41289	1.09898	0.291284	0.562602	-0.704193	0.84639	-0.258936	1.25108	0.0547977	-0.485672	0.474328	-1.19205	-0.801456	0.368292	-0.956903	0.824462	-1.335595e+02	-1.286969e+03	-1.420528e+03
6380	-0.494422	-1.18009	-0.99636	-1.58631	-1.51053	0.343184	0.171661	0.585533	0.495421	0.401962	1.4888	1.91046	1.33761	-1.52315	-1.12479	-0.526243	0.8512	0.1407	-1.50588	0.765723	1.00171	0.427792	2.064	-1.88669	-0.37749	1.62538	-0.7332	0.464355	-0.509408	1.46567	1.3251	-2.8735	-0.368279	0.669489	-0.729138	0.768821	-0.0506376	-0.491956	0.201188	0.18986	3.11533	1.65503	-1.1902	-0.592263	-1.33258	2.02374	0.0901725	-2.59107	0.397281	-0.390388	0.539836	-1.95588	1.45192	-0.575276	1.09527	-1.43701	1.59574	-1.09614	-0.19468	-0.299851	-1.44297	0.373565	1.31071	1.06174	-1.13469	-0.500295	-0.238248	1.67469	1.03629	1.07715	1.03499	-0.291799	0.0130652	0.824212	0.54737	-0.630029	-0.69008	1.55464	1.03068	0.61913	0.562602	-0.192661	0.730383	0.199188	-0.84	-0.563116	0.137202	1.5847	-0.861052	-1.33011	-0.23261	-1.03832	0.824318	-1.431692e+02	-1.297521e+03	-1.440690e+03
6390	-0.486549	-1.03861	-1.07841	-1.53594	-1.57215	0.330436	0.0495198	0.462271	0.371089	0.406779	1.52058	1.90504	1.34376	-0.902569	0.663273	-2.51065	0.509803	0.512984	-1.06982	1.97338	0.108168	-0.649102	2.19216	-1.7027	-0.679842	2.26387	-0.322324	0.201289	-0.172776	0.63309	0.570157	-1.83738	1.29442	1.19501	0.0189514	0.232029	-0.461967	-0.646844	0.414577	0.474434	0.819633	2.08272	-1.16085	-0.321657	0.461374	0.0369595	0.114651	-2.72083	0.0535808	-1.17826	0.539836	-0.236449	1.09622	-0.575276	0.56045	-0.900599	-0.342988	-1.01781	-0.258457	-0.948474	-1.95472	0.373565	1.32368	0.902947	-0.34955	-0.374031	1.25018	1.83612	1.30173	3.06211	1.41896	0.420987	0.0130652	0.468857	-1.21362	-0.160797	0.181106	1.62366	0.823447	-0.543341	0.716142	0.0537242	1.1491	-0.147266	-0.894205	1.75512	-0.252691	0.765467	-0.861052	0.543984	-1.10562	-1.55604	0.8787	-1.374685e+02	-1.301272e+03	-1.438740e+03
6400	-0.476154	-0.688221	-1.13796	-1.55847	-1.46558	0.363503	0.260431	0.52766	0.279157	0.405727	1.52058	1.9773	1.28714	-0.790778	-0.539038	-2.51065	-0.456744	0.0587552	-1.07121	-0.022955	-0.0468294	-0.176019	2.14326	-1.45917	-0.808856	1.16555	-0.834605	0.371677	-0.218633	0.462436	-0.360681	-3.40869	0.241426	1.17923	-0.818335	0.403255	0.413985	-0.726112	0.430258	-0.938886	0.873778	2.27683	-1.0765	-0.233784	-0.486348	0.20112	1.35645	-2.29713	0.584316	-0.0309753	0.354894	-1.42539	0.934787	-0.785001	-0.445296	0.852486	1.59015	-1.94986	-0.080339	-2.32253	-1.49713	0.0491567	1.4658	0.929264	-0.347776	-0.733635	-0.629283	1.75917	1.27845	1.02829	0.213426	1.07653	-0.382978	0.555697	-0.572951	0.495539	0.143175	1.04794	0.889109	-0.239995	0.47215	-1.04922	0.932871	-0.365344	0.444667	1.44908	-0.818841	0.934277	-0.970124	0.912266	-1.03172	-1.73616	0.447363	-1.366015e+02	-1.287953e+03	-1.424555e+03
6410	-0.541223	-0.457874	-1.07443	-1.56929	-1.44017	0.405251	0.340405	0.517709	0.173551	0.405727	1.59033	1.96705	1.27677	-1.22191	0.372953	-1.42793	0.254839	0.181116	-0.618272	-0.86911	-0.473809	-0.88073	2.13859	-1.28543	-0.808856	1.24319	0.0514594	0.231303	0.0516931	0.102726	-1.19017	-0.526472	-0.197092	1.13176	-0.328092	0.0379663	1.24445	-1.1718	0.170418	-0.194291	0.886923	1.40835	-0.488667	-0.233784	0.249981	-0.190795	2.08634	-2.27415	0.147416	0.250173	0.354894	0.112547	1.21801	-0.516948	1.5728	-1.04228	2.23969	-1.0887	0.39183	-3.11539	-1.49713	0.550287	1.56719	0.910886	-0.467231	-1.06172	-0.770324	1.53775	1.16185	2.2192	1.18549	0.534569	-0.647694	0.15592	1.32751	-0.106804	0.136516	1.42498	0.879458	-0.767168	0.853174	0.0424554	0.654087	-0.125349	0.764069	0.922308	-0.85915	0.844169	-0.828234	-0.80195	-0.754696	-0.0815295	0.767549	-1.325833e+02	-1.303351e+03	-1.435935e+03
6420	-0.555672	-0.524078	-1.14025	-1.67471	-1.39829	0.415588	0.388608	0.371877	0.061939	0.377132	1.69227	2.14327	1.23804	-1.25907	-0.224918	-1.60074	-1.96236	0.181116	-0.517016	-0.000105294	-0.724321	0.858021	1.93236	-1.28543	0.51583	0.25912	-0.417028	0.299194	0.0729397	-1.29018	-1.19017	0.212433	-0.545864	0.943059	-0.791855	0.0942105	1.09245	-0.672859	0.134075	1.07691	1.88605	0.718884	-1.51477	-0.233784	0.780036	0.59533	1.21164	-2.92598	0.282799	1.11325	-0.237854	-2.40978	0.991083	-0.361476	0.419561	-1.04228	-0.163712	-1.91069	0.275198	-3.77537	-1.49713	-0.656023	1.2877	0.818089	0.245368	-1.04385	1.68328	1.25269	1.15856	-0.373387	0.202937	-0.0746822	-0.815091	0.284537	-0.22157	-0.106804	0.803413	1.12666	1.27335	-2.69208	0.312105	0.252454	1.60053	-0.432852	-0.638041	0.952393	0.586268	0.0425279	-0.998121	1.01735	-0.668061	0.410788	0.767549	-1.384698e+02	-1.310514e+03	-1.448984e+03
6430	-0.555672	-0.874571	-1.12676	-1.63063	-1.38325	0.408413	0.472274	0.436457	0.129873	0.415834	1.50452	2.04414	1.27833	-0.880599	-0.732782	-1.10295	1.75181	-0.406581	-0.517016	0.454701	-0.724321	0.427885	2.03998	-1.28543	1.49283	-0.0688671	0.326975	0.176715	0.480082	-0.431284	-0.887484	-1.70448	0.640011	1.00113	-0.0443852	0.46578	-1.11787	-1.61296	0.112694	-0.20545	2.01332	-0.143848	-0.821156	-0.300749	-1.04196	2.5209	0.519063	-2.9551	0.225912	1.38286	-0.15751	-0.312124	1.49078	-0.388171	0.829845	1.31405	-0.386873	-2.34511	0.150479	-2.90027	-0.323406	1.53781	1.57913	0.733007	1.10813	-1.03299	2.2516	0.917005	1.14904	1.52689	0.4254	-0.152189	-1.3014	1.0747	0.037171	-1.2061	0.579665	0.927971	0.708113	0.474815	0.346888	-0.439963	0.552236	0.443506	-2.43771	0.92317	-0.23612	0.821752	-0.998121	0.963773	-0.51242	-1.24347	0.347669	-1.418063e+02	-1.308264e+03	-1.450070e+03
6440	-0.555672	-0.940574	-1.19044	-1.63063	-1.38325	0.446156	0.546699	0.264106	0.185245	0.408198	1.60554	1.84194	1.26394	-0.664423	-1.57322	-0.995555	1.31709	-0.489744	-0.957907	1.02101	0.236708	-0.306216	1.96153	-1.04472	1.16072	0.408272	0.135651	0.261977	0.14454	2.54314	-0.917475	-2.87726	0.0775523	1.19916	0.325594	-0.569529	-0.326785	-0.676133	0.627992	0.180373	1.50944	2.65218	-0.942492	0.298581	-1.14183	2.10415	0.633646	-2.84097	0.313324	0.472849	0.354269	-0.211053	1.19084	-0.667369	0.540832	-1.31377	0.489802	-2.01178	0.150479	-2.72535	-0.571911	1.13581	1.22294	0.936442	1.47804	-2.4122	0.557873	1.5752	1.22868	0.277239	0.65078	-0.103034	-0.591503	0.549485	0.733325	-0.10163	-1.10788	0.868812	1.19488	-0.731785	0.0346357	-0.555859	0.552236	-0.224729	1.23644	1.21089	-0.725122	0.7187	-0.956272	-0.0805975	0.654117	-0.689317	0.690609	-1.414923e+02	-1.287835e+03	-1.429327e+03
6450	-0.575522	-0.6875	-1.14716	-1.68114	-1.28577	0.385976	0.439251	0.111625	0.14799	0.461187	1.56105	1.91037	1.29401	-0.664423	-2.20938	-0.438026	1.57389	-0.0547504	-1.0401	0.838497	-0.756832	0.0949572	1.42553	-1.4929	0.63243	0.518345	-0.892921	0.0336639	-0.0858383	0.838039	-1.3363	-0.344473	0.557655	1.29673	-0.291574	0.307892	-0.458699	-1.16026	0.444669	0.923935	1.98569	1.81839	-1.5076	0.217799	-0.423379	0.0370304	0.433189	-2.48926	0.479109	-0.256318	1.68442	-1.50404	0.734199	-0.591081	0.247922	-0.649956	0.252648	-2.7147	-0.0530961	-3.55917	-0.145718	0.26724	1.00867	0.842464	0.896797	-1.50258	0.402784	1.14262	1.1252	1.33192	0.5705	1.8006	-0.716801	1.01275	-0.62771	-0.830034	-0.260795	0.951791	1.16161	0.922426	0.354548	0.0731754	-0.240199	-0.10629	1.00398	-1.62405	1.05067	0.0353036	-1.11245	0.0168685	0.339707	-0.91855	-0.0418004	-1.343132e+02	-1.301598e+03	-1.435911e+03
6460	-0.554375	-0.578967	-1.27401	-1.62461	-1.22856	0.42477	0.456782	0.145031	0.410679	0.406135	1.61378	1.75601	1.28088	-1.00316	-2.20938	-0.937842	0.809948	-0.0868479	-1.00493	0.586484	-0.515943	0.873149	1.29476	-1.4929	0.63243	1.37971	-0.892921	-0.108817	-0.0858383	-0.233459	-1.3363	-3.04789	0.0827557	1.16413	-1.42075	-0.708739	-0.622692	-1.51443	1.05656	-0.678143	2.84142	1.51663	-1.14625	0.153018	-0.783512	0.727726	0.749203	-2.36172	0.462094	1.71939	-1.24532	-0.929692	1.11775	-0.342737	-2.12039	0.712591	1.73977	-2.38603	-0.314339	-3.23103	-0.145718	0.60445	1.10771	0.881792	-1.15376	-0.750297	0.936728	0.833858	1.03062	0.442291	-0.0134968	0.145163	-0.648012	0.969522	-1.50556	-1.44618	0.315073	0.818947	1.27984	-0.375445	0.354548	0.116248	-0.201605	0.143405	1.29525	-0.696202	0.369702	-0.0991096	-1.11245	0.722998	-0.107224	-0.858502	0.238857	-1.433167e+02	-1.300114e+03	-1.443431e+03
6470	-0.554375	-0.578967	-1.18011	-1.66773	-1.24012	0.416301	0.562119	0.195219	0.339068	0.463422	1.52743	1.73066	1.30937	-1.00316	-2.20938	-0.338156	0.0790448	0.171547	-1.00493	-0.153367	0.27479	0.0987844	1.25507	-1.37487	0.270637	2.07603	-1.01532	-0.108817	-0.149339	-0.887569	0.541667	-3.88987	0.173847	1.05555	-0.204507	-0.365257	0.621206	-1.30693	0.549059	0.467289	1.54562	1.74082	-1.22943	-0.215913	-0.734827	-0.0108736	0.736808	-2.42215	0.789994	1.12368	-0.739955	-2.73586	0.660089	-0.342737	1.10884	0.154668	2.10892	-2.51241	0.0183935	-2.15569	-1.86484	0.991638	0.782462	0.881792	-0.869094	0.974377	0.490482	1.22167	0.996046	0.162476	-0.490847	0.242726	-0.502393	0.75494	0.11173	-0.94534	-0.404033	0.521706	1.0636	-0.0677817	1.10058	-0.580318	0.15587	0.143405	-0.0740702	1.19287	-0.471188	-0.0991096	-1.02897	-0.547748	-0.364823	-1.35983	0.368651	-1.403234e+02	-1.286186e+03	-1.426510e+03
6480	-0.51234	-0.783902	-0.911919	-1.55744	-1.2997	0.406208	0.636075	0.0897091	0.440306	0.463422	1.52088	1.96185	1.32031	-1.3893	-1.48535	-0.995918	-0.020781	0.0921558	-1.00493	0.306624	0.0586261	-0.416848	1.63275	-1.37487	0.978774	-1.33091	-0.398061	0.0891427	-0.149339	-0.769878	0.389121	-1.66536	0.479882	0.950223	-1.48703	-0.92345	-0.969362	-1.43758	0.353788	1.25643	0.914506	1.77437	-1.46312	-0.215913	0.315337	0.393018	1.04552	-2.85226	0.507979	0.501616	-1.96514	-0.603933	0.984929	-0.58952	-0.535104	-0.0814349	0.0987748	-2.03268	0.026362	-2.90503	-0.422499	-0.237273	1.06706	0.902731	-1.06301	-0.95981	-0.598703	0.992441	1.21816	-0.769399	-0.250096	0.500374	-0.845448	0.413848	-0.491022	-1.81244	-0.879597	0.53658	0.948422	1.03447	1.41938	-0.580318	0.0222507	0.355703	0.584075	0.645912	-0.96466	-0.1529	-0.826524	-0.714102	-2.15742	-0.944679	0.353887	-1.367110e+02	-1.288557e+03	-1.425268e+03
6490	-0.51234	-0.872057	-0.974575	-1.61601	-1.24015	0.373772	0.585417	0.0145685	0.305867	0.469843	1.51327	1.97524	1.25373	-1.69019	-1.36974	0.0373679	1.18412	-0.102727	-1.00493	0.36764	1.78247	0.101398	1.56115	-1.82159	1.23101	-1.10601	-0.398061	-0.986601	-0.0483613	-0.610979	0.561447	-3.18076	-0.158951	0.827743	-0.904592	-1.44733	-0.840385	-0.55938	0.363538	0.968601	0.950334	1.62882	-1.14991	-0.618049	1.30131	0.595081	0.0170012	-2.85226	0.328274	0.501616	-0.784647	-0.205622	1.05499	-0.887545	0.398097	0.451964	1.06323	-1.90303	0.026362	-2.90503	-0.26973	0.534404	1.0084	0.870369	-1.06301	-1.55606	-0.976635	0.867226	1.1693	-0.25907	1.42265	-0.0409969	-1.01978	0.493118	1.79236	-0.654219	0.999648	0.540821	0.929135	1.08345	-0.076885	0.214853	-0.0595932	-0.737251	2.68351	-0.861268	-0.654013	-0.0867254	-1.12309	-0.73078	-0.287054	-1.29472	-0.139009	-1.407328e+02	-1.296807e+03	-1.437540e+03
6500	-0.51234	-0.872057	-0.975876	-1.63143	-1.21682	0.385429	0.569178	0.106122	0.344508	0.494871	1.61034	1.76651	1.26733	-1.47305	-1.6784	1.19858	1.09884	-0.102727	-1.61761	0.334459	1.32913	-0.730522	0.99849	-1.73708	0.927711	0.25325	-2.02603	-0.0609884	-0.215522	-0.853338	0.0521465	-2.14368	-1.08136	1.01478	-1.39747	0.180018	-0.478538	-0.906745	0.652123	0.717174	-0.751198	1.18249	-1.57232	-0.586185	0.781977	-0.783023	0.0612523	-2.36369	0.187181	0.773159	-0.456418	-2.20143	0.497417	-0.887545	-0.165808	-0.246698	0.641935	-1.76609	0.0369502	-2.4558	-1.07142	-0.211799	0.645312	0.9275	-0.795905	-0.428992	-0.771801	1.17991	1.26223	0.435268	1.73572	-0.428185	-0.404553	0.0437576	0.163743	0.665437	-0.303386	0.357691	1.02161	0.354462	0.459481	-0.604824	0.558893	0.214654	2.14569	-0.199462	-1.05621	-0.312123	-1.34126	-0.0329811	1.10108	-1.3111	0.211699	-1.337849e+02	-1.300180e+03	-1.433965e+03
