iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnktot(1)	M_lnkmratio(1)	M_lnkuDfrac(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnktot(1)	SD_lnkmratio(1)	SD_lnkuDfrac(1)	GSD_don(1)	GSD_d3g(1)	GSD_d15g(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnktot(1.1)	lnkmratio(1.1)	lnkuDfrac(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnktot(1.2)	lnkmratio(1.2)	lnkuDfrac(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnktot(1.3)	lnkmratio(1.3)	lnkuDfrac(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnktot(1.4)	lnkmratio(1.4)	lnkuDfrac(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnktot(1.5)	lnkmratio(1.5)	lnkuDfrac(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnktot(1.6)	lnkmratio(1.6)	lnkuDfrac(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnktot(1.7)	lnkmratio(1.7)	lnkuDfrac(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnktot(1.8)	lnkmratio(1.8)	lnkuDfrac(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnktot(1.9)	lnkmratio(1.9)	lnkuDfrac(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnktot(1.10)	lnkmratio(1.10)	lnkuDfrac(1.10)	lnFgutabs(1.11)	lnkgutelim(1.11)	lnktot(1.11)	lnkmratio(1.11)	lnkuDfrac(1.11)	lnFgutabs(1.12)	lnkgutelim(1.12)	lnktot(1.12)	lnkmratio(1.12)	lnkuDfrac(1.12)	lnFgutabs(1.13)	lnkgutelim(1.13)	lnktot(1.13)	lnkmratio(1.13)	lnkuDfrac(1.13)	lnFgutabs(1.14)	lnkgutelim(1.14)	lnktot(1.14)	lnkmratio(1.14)	lnkuDfrac(1.14)	lnFgutabs(1.15)	lnkgutelim(1.15)	lnktot(1.15)	lnkmratio(1.15)	lnkuDfrac(1.15)	lnFgutabs(1.16)	lnkgutelim(1.16)	lnktot(1.16)	lnkmratio(1.16)	lnkuDfrac(1.16)	LnPrior	LnData	LnPosterior
27650	-0.490989	-0.542794	-1.26395	-1.65613	-1.5243	0.270718	0.965655	0.331561	0.353369	0.732436	1.54561	1.70575	1.29212	-1.82101	-1.19557	0.070957	0.552495	-0.407469	-1.20279	-0.846239	1.3137	0.268032	1.34265	-2.55639	-0.0261345	0.910835	-0.686649	0.582257	0.491469	0.146208	-0.862664	-2.89863	0.517512	1.62631	-1.03465	0.70947	0.551941	-0.562445	0.852071	1.09304	0.0232862	1.75205	-0.653048	0.52893	-0.0404601	-1.61696	1.42143	-1.93618	-0.0788013	1.62996	0.00355127	-0.89775	0.87174	-0.700105	1.13491	-0.231637	0.697972	-1.1884	0.472475	-2.14123	-0.740957	0.337386	0.895155	1.27121	-0.196682	-0.82944	-0.322212	0.949205	1.68438	-0.214606	0.341074	0.615776	-0.129139	0.815404	0.17168	1.21303	1.05812	0.744079	1.04284	-0.285989	1.06834	-0.754438	0.292813	-0.0473775	1.26289	0.0256893	1.14871	0.12941	-2.01139	-0.0425649	-0.110018	-1.18784	0.290461	-1.299948e+002	-1.284582e+003	-1.414577e+003
27700	-0.51198	-0.144081	-1.21114	-1.52834	-1.48524	0.269404	1.22695	0.11478	0.411411	0.607404	1.64828	1.84456	1.27196	-1.07154	-1.56604	-0.285533	-0.546678	0.115932	-1.38651	-0.302721	0.188824	0.620222	1.36591	-2.01062	0.546076	-0.178233	-0.596857	0.992895	-0.440499	-0.390192	0.12547	-1.47189	-0.016347	1.82438	1.10519	0.715913	-0.605295	-0.114867	1.55633	-0.244067	-0.265126	1.78774	-0.829774	-0.20177	0.912592	-1.89301	-0.444229	-2.20214	0.638776	-0.0637255	-0.0631614	-1.72317	0.893271	-0.586009	-0.452924	0.819961	0.822293	-1.40497	0.856091	-2.22705	-0.342479	-0.554979	1.31194	1.37055	-0.9088	-1.02438	0.0644899	1.20035	1.71485	-0.141051	0.135358	-0.0966376	-0.294183	1.17794	-1.10633	0.0146759	0.0324021	1.02426	1.77716	-0.597619	-0.651803	0.0395859	0.48339	-0.22365	-0.425064	0.192219	-0.542309	0.494304	-1.41617	-0.501161	-2.53948	-1.39578	0.61265	-1.295105e+002	-1.287908e+003	-1.417419e+003
27750	-0.594367	0.116268	-1.04802	-2.11885	-1.43086	0.25664	1.29061	0.138945	0.529819	0.742339	1.55317	1.74906	1.29952	-0.400397	-2.3722	-0.0430631	0.87076	0.30658	-1.58754	-0.780667	1.79145	1.06184	0.97383	-2.09894	0.101827	0.956286	-0.0803068	0.148034	0.788746	-0.825762	-0.387892	-1.75423	0.652346	1.67825	-0.601854	-0.754062	1.22246	-0.595819	1.74681	0.482956	0.261478	2.53719	-1.08956	-0.0176907	0.154639	-0.612129	0.900035	-1.56484	0.0447939	-0.124135	0.41604	-0.481797	0.763827	-1.07727	-0.319811	1.42235	1.21151	-1.18906	0.0114774	-1.84418	0.547569	0.841139	0.727003	1.35981	-0.839146	-0.771449	0.643436	0.826178	1.41099	0.821738	1.68745	1.06253	-0.553893	1.156	-1.24006	-0.549913	-0.225962	0.469236	1.86665	1.12751	-0.362016	0.992297	0.162593	0.361644	-0.835972	1.82534	0.900516	0.686942	-1.12485	-0.72162	-1.00674	0.297127	0.607434	-1.328857e+002	-1.296515e+003	-1.429400e+003
27800	-0.534708	-0.133182	-1.00552	-2.24242	-1.35794	0.281847	1.133	0.271427	0.739527	0.601123	1.55779	1.76754	1.33692	-0.470436	-2.36398	-0.333705	0.958974	-0.181808	-0.898887	-0.904878	0.777479	1.16098	1.31313	-1.78827	-0.051289	-1.13104	0.393366	0.0593954	-0.136503	-1.22251	-0.87872	-0.896606	-0.180667	1.23451	-0.00262786	0.00503094	0.9347	-0.986028	1.60886	-1.76731	-1.43442	2.28957	-1.65913	-0.353767	1.01881	-1.42328	1.34105	-1.41898	0.833376	-0.94251	-0.633042	0.322046	0.725574	-0.70491	1.36535	-0.416976	1.5462	-2.02597	0.257663	-2.17165	-1.06993	0.488415	0.853604	0.766722	-0.530095	0.370223	0.8091	0.361403	1.65984	-0.264321	1.09655	0.749313	-0.491952	0.622348	1.13559	0.604865	0.623617	0.684526	0.792127	1.77547	2.02648	0.877018	0.458794	-0.0707397	-0.196646	0.554211	0.406256	0.324093	-1.39008	-1.19569	0.655281	-0.0424805	0.372527	-1.328322e+002	-1.292260e+003	-1.425092e+003
27850	-0.521764	-0.127668	-1.29076	-1.89007	-1.28879	0.29207	1.00084	0.391762	0.543765	0.566735	1.53796	1.78073	1.27425	-0.8775	-2.52332	0.571483	0.825788	-0.028857	-0.93196	-0.109276	-0.45726	0.107523	1.48279	-2.08904	1.67199	-0.393457	-0.487148	0.0351965	-0.563634	1.18446	-0.75379	-0.487642	0.248542	1.4305	-0.630583	-0.433397	0.851083	-0.705082	0.147144	0.073025	1.52414	1.19054	-0.995296	0.54287	1.61846	-1.21288	0.86598	-2.52711	1.22137	0.624242	-1.43357	-0.135787	0.547724	-0.744971	-0.992771	0.266508	1.73089	-1.3981	0.259749	-2.00387	-0.930041	0.308779	0.489278	1.30606	-0.613957	-0.513241	1.0809	1.17824	0.898188	-0.0240841	1.3195	0.415323	-1.01649	1.00868	0.973297	-0.574505	0.283537	0.251604	1.12489	0.0736954	1.59426	-0.0764937	0.197955	0.404351	-0.0650627	1.09419	0.266717	0.153661	-1.62727	-0.202551	-0.650746	-0.741435	0.41003	-1.273855e+002	-1.290292e+003	-1.417678e+003
27900	-0.500037	-0.393725	-1.45798	-1.62403	-1.49578	0.293634	1.09696	0.369388	0.368651	0.504577	1.62682	1.83099	1.25959	-0.585378	-1.84664	-0.274531	2.20058	-0.235968	-0.692489	-0.144378	-0.443747	0.296347	1.73173	-2.24255	1.74901	-0.194587	0.49914	0.71574	0.381873	-0.44797	-0.593499	-2.61957	0.953166	1.64009	-1.12498	0.311828	0.11286	-0.747418	0.948302	0.465686	1.66058	3.36991	-1.40882	0.515068	1.27682	-1.20647	0.660822	-1.69651	0.737246	1.01219	0.297219	-1.03934	1.10482	-0.711475	-1.0572	0.592535	2.18522	-2.22209	0.280745	-2.14535	-0.0869272	0.418018	0.982497	1.60951	-1.47394	-0.405755	1.03275	1.53567	1.16455	1.04096	1.04468	-0.821758	-0.40381	0.612915	1.26922	0.710925	-0.298362	0.783451	1.26729	-0.130067	2.06696	-0.491107	0.80341	-0.127753	0.492533	1.07285	-0.725449	0.241337	-1.45217	0.0270871	-0.489354	-1.56916	0.881285	-1.432531e+002	-1.280200e+003	-1.423454e+003
27950	-0.434177	0.31575	-1.39848	-1.55623	-1.48359	0.245751	1.30265	0.367615	0.440773	0.576446	1.55889	1.79445	1.24321	-1.31271	-1.0773	-2.12027	0.395743	0.368454	-1.31887	-0.226585	-1.08418	0.418993	1.54132	-2.27854	1.73423	-0.90097	-0.67523	0.0274424	-0.21399	-1.54976	-0.169612	-3.07293	0.492253	0.950285	3.11958	0.540857	-0.315641	-0.571975	0.37227	1.44648	0.436845	0.299483	-0.854842	-0.319298	0.532145	-0.364426	0.323319	-1.77035	0.114964	0.205843	0.526817	-1.29679	1.10425	-1.27178	1.97695	-0.195636	0.906711	-1.78526	0.737687	-2.73691	-0.0660175	-0.206063	1.01916	1.16885	-0.255773	-1.83689	-0.359028	1.06921	1.15391	1.17663	1.19123	-1.51888	-0.172187	0.668974	-0.339658	0.524576	-0.724369	1.0414	1.12899	-0.983355	1.46433	-0.00765341	0.807729	0.0750305	-0.989513	0.870179	0.828986	0.619931	-1.17095	-0.395717	-1.48366	-1.23146	0.891224	-1.412313e+002	-1.281679e+003	-1.422910e+003
28000	-0.478191	0.387102	-1.16703	-1.65729	-1.46326	0.248982	1.23252	0.29396	0.717375	0.509376	1.53652	1.80291	1.28032	-0.761124	-2.5737	-0.337032	0.218853	0.369802	-0.43167	-1.03581	-1.34359	0.00282195	1.87587	-3.01968	0.126543	0.973057	0.316763	0.721834	-0.31168	-0.958747	-0.0673222	-0.97257	0.699713	1.63282	-0.211283	0.423958	-0.510082	-1.39656	0.492422	-0.158543	0.690499	1.28983	-1.03813	-0.14321	0.777546	-1.37208	0.494787	-2.29162	-0.0157935	-0.523111	0.785102	-0.493798	1.32275	-0.673669	-1.32483	0.119773	1.00875	-1.81063	0.743233	-2.73023	-0.584592	-0.0745055	1.18649	1.40055	-1.15655	-0.895617	1.03568	1.31011	1.87595	0.722165	1.70615	0.166045	-0.788361	0.321499	0.716748	0.656306	-0.0235389	1.10666	1.20299	2.19703	0.655552	-0.778891	0.701364	-0.346983	1.03438	0.576225	-0.233414	0.961962	-1.81854	-0.910068	-0.811383	-0.781078	0.458786	-1.372091e+002	-1.277697e+003	-1.414906e+003
28050	-0.527198	-0.478719	-1.15969	-1.71099	-1.43377	0.254875	1.15575	0.465523	0.324945	0.535169	1.62026	1.9254	1.23733	-0.351256	-1.90381	-0.692709	1.36729	0.41175	-0.725633	0.368898	-1.44819	0.028559	1.52097	-1.82237	1.49088	-1.09032	0.334592	0.388274	0.801238	1.89703	-2.05061	-1.55494	-0.490642	1.5319	0.520283	-0.784654	0.352639	-0.189036	-0.33708	0.319793	0.85092	0.452668	-0.781039	-0.40407	-0.378217	0.783689	0.865784	-2.19521	1.02698	-0.575836	-0.148682	-1.32671	1.34327	-1.19967	0.917337	-0.115141	0.865557	-1.48243	0.59898	-1.52301	-0.836876	0.466477	1.19578	1.35876	-0.1148	-0.768612	0.984152	1.27975	1.73837	1.80554	0.705747	0.497238	-0.715834	0.762148	-0.590331	0.779253	-0.797115	0.590163	1.32063	0.0416263	0.277757	0.948385	0.745389	-0.0769343	0.822728	-0.301919	0.804164	0.338563	-1.71757	0.581365	-1.35377	-0.356183	0.249781	-1.291443e+002	-1.294584e+003	-1.423729e+003
28100	-0.472544	-0.304264	-1.04316	-1.48603	-1.39493	0.253026	1.34125	0.387668	0.508003	0.556732	1.52588	1.85343	1.23094	-1.43258	-1.3881	-1.04489	0.110517	0.366584	-1.20876	-0.292138	-0.944981	0.0917923	1.43514	-2.11236	0.541444	0.283885	-1.70808	0.241098	-0.159217	-1.12534	-0.00385703	-2.00934	0.314432	1.09912	0.975922	-0.017979	-0.334959	-0.392746	0.226449	1.42081	1.85447	1.00792	-0.552512	-0.244549	-0.301946	-0.548868	0.379477	-2.50462	1.12756	-0.859329	-1.12307	-0.590731	0.824742	-1.04022	0.193392	-1.02019	0.421591	-1.58628	0.36451	-1.68753	-0.95141	-0.204675	1.1404	1.1962	-0.224421	-1.35237	0.0509088	0.911118	1.62032	-1.15783	1.66571	-0.396695	-0.442307	0.530418	0.060999	0.0367852	0.320429	0.709893	1.73359	-0.200927	-0.239595	-1.00319	0.701675	0.259312	0.258373	0.309956	-0.324866	0.490402	-2.25354	-0.0758597	-0.708736	-0.55856	0.44845	-1.273080e+002	-1.275447e+003	-1.402755e+003
28150	-0.466192	0.292478	-1.36234	-1.55145	-1.48986	0.216952	1.18354	0.593736	0.301499	0.654702	1.54114	1.8764	1.2503	-1.21633	-2.21097	-0.33729	0.794932	0.113862	-1.60109	-0.552535	-0.360698	0.250507	1.4012	-2.14278	-0.630816	0.231547	-1.09481	0.596154	-0.461888	1.84415	0.0153322	-2.95169	0.706547	1.23252	0.0564679	0.302104	-0.697916	-0.52054	0.879529	1.2233	1.01084	1.54849	-0.286769	0.753324	-1.66012	-0.0515475	0.338214	-1.96455	1.03829	-0.18087	-0.215368	-0.470887	0.851642	-1.6852	0.769999	0.181824	1.06924	-0.873949	1.34356	-2.45577	-1.36096	0.0600428	1.03631	0.250129	-0.256527	0.507474	-0.462284	0.967556	1.87281	0.803125	0.548004	-0.263173	-0.66894	0.608369	0.405526	0.897216	0.175075	0.769244	1.58494	0.79285	0.662867	0.771639	0.760431	-0.663862	1.48292	0.386223	-0.918933	0.251484	-2.23495	-0.393405	-0.39055	-0.536838	0.498192	-1.331551e+002	-1.290172e+003	-1.423327e+003
28200	-0.573976	-0.313439	-1.05698	-1.67184	-1.41299	0.223975	1.23515	0.599279	0.333831	0.52575	1.53214	1.68927	1.28302	-0.33866	-2.18443	0.415288	1.84856	0.12126	-1.32203	-0.657348	0.183104	0.584844	1.46738	-2.29147	1.00763	-0.0127013	-0.119336	0.58465	1.92608	-0.316643	-1.95517	-2.83198	0.708875	1.31759	1.37684	0.237111	-0.242351	-0.563975	0.582999	0.534656	1.41917	2.40204	-0.869207	-0.549274	-0.752683	1.22164	0.795091	-1.64856	0.264723	-0.110341	0.804579	-0.913938	0.700108	-1.18736	0.876379	-0.846945	1.36736	-1.45271	1.14018	-1.9933	-0.706361	1.02194	0.960494	0.696318	-1.15601	1.76013	0.482942	0.709129	2.22136	-0.0629451	-0.228382	0.536414	-0.257699	1.38596	-0.308203	0.518671	0.185782	0.936782	1.40963	-0.651728	1.33831	0.378703	0.279243	0.0257771	0.111887	0.28978	-0.375135	0.533678	-0.962068	-0.150918	-1.09215	-1.60216	0.484382	-1.364447e+002	-1.283477e+003	-1.419921e+003
28250	-0.564589	0.0928126	-1.25717	-1.7924	-1.28244	0.293416	1.32488	0.872444	0.63178	0.59154	1.60153	1.84554	1.262	-0.651731	-0.936549	-1.331	0.297769	-0.482055	-0.85789	-0.756172	0.149274	0.876485	1.0345	-1.51865	-0.491747	0.070936	-0.746228	0.379946	0.844843	0.683791	-0.843772	-2.12095	0.431867	1.26569	-0.110862	0.469756	0.486952	-1.16567	0.557057	2.56798	0.244198	1.47437	-0.984417	-0.317285	-0.340978	0.060938	0.240567	-1.85069	0.334093	0.168016	0.128968	-0.294495	0.537448	-0.666573	-1.43261	0.838241	0.473382	-1.34405	1.19122	-2.01558	-0.844518	0.582906	0.747764	1.23119	-1.11006	0.430154	0.563332	0.874665	1.62238	-1.45345	0.946864	0.28869	-0.480092	0.823443	0.66591	0.354082	-0.168276	0.68898	1.11392	0.393395	0.121912	-0.23008	0.286706	0.0122313	0.708588	0.433349	0.553748	0.374344	-0.330925	0.379618	-1.18367	-0.844855	0.350261	-1.217745e+002	-1.284083e+003	-1.405858e+003
28300	-0.510469	-0.370619	-1.1217	-1.67791	-1.27223	0.399015	1.02567	0.839773	0.324581	0.557095	1.65068	1.86238	1.24155	-1.3138	-1.33709	-0.264364	0.554435	-0.185193	-0.747679	0.459602	-0.809364	-0.620344	1.33956	-2.1579	-0.124708	0.643823	-0.204503	0.127013	0.311728	-0.534864	-0.100747	-1.23407	0.0420127	0.800695	-0.0712189	0.119117	-0.0538419	-0.931089	0.482882	-0.0751878	0.622916	2.72101	-1.02405	0.0573294	0.856116	-0.557092	1.7656	-2.71019	-0.0664901	0.501502	0.0484122	-0.368949	0.186235	-0.389661	-1.28535	1.18404	0.802399	-2.17108	0.822765	-2.2052	-1.45001	0.725094	0.47707	1.02432	-1.79352	0.0615419	0.134442	0.841988	1.08188	0.521421	0.610403	0.373277	-0.787033	0.482407	0.256791	-0.365354	-0.354386	0.596776	0.910587	-1.54395	2.00971	0.400444	0.702024	0.0594028	1.25005	-0.357753	1.22059	-0.123715	-1.10588	0.845735	-0.891542	-1.70368	0.120122	-1.283766e+002	-1.288951e+003	-1.417327e+003
28350	-0.528085	-0.581601	-1.56051	-1.79358	-1.5107	0.375432	1.02097	0.519264	0.515499	0.74138	1.70094	1.88033	1.19051	-0.982564	-1.04712	0.0535299	0.7954	0.140111	-0.18696	0.819314	-1.08077	0.770938	1.24781	-1.49321	1.86719	0.562635	-0.567758	0.614455	0.362219	-1.15192	0.0307729	-1.77538	0.079524	1.17783	-0.862658	0.40122	0.350857	-0.784404	0.463673	0.587705	1.56257	1.36127	-0.773503	0.209118	-0.278022	0.542239	0.251897	-1.60146	-0.00315946	-0.128708	1.48722	-0.82889	0.649387	-0.15679	0.620002	-0.510072	1.05913	-0.902984	0.584375	-1.89993	-0.336327	0.67964	0.899875	0.966664	0.0214623	-0.481868	0.484454	0.842857	1.10335	2.13527	1.2518	0.379718	-0.0829064	0.472908	0.351347	0.115978	0.0225696	0.387984	1.05425	0.645107	0.741084	0.60966	0.0441585	-0.330697	1.02426	0.911891	-0.0459066	0.283661	-1.55304	1.363	-0.172532	-0.792388	0.461183	-1.190083e+002	-1.275888e+003	-1.394897e+003
28400	-0.536656	-0.183866	-1.29792	-1.72735	-1.48658	0.345892	1.3366	0.779844	0.304576	0.645798	1.63822	1.85833	1.25985	-1.12448	-0.868756	-0.679794	0.435449	0.0483476	-0.905488	0.342935	-0.882415	0.893544	1.22331	-1.30856	0.319072	-0.00750728	0.0725558	0.438874	0.315903	0.638043	-0.886969	-1.58099	-0.296541	1.18016	-0.134187	-0.0600991	0.150905	0.0202054	0.242529	0.592902	1.7674	1.65759	-0.755181	-0.441126	-0.901071	0.981477	0.142765	-1.91096	-0.0906501	-0.582961	1.19364	-0.171112	0.543169	-0.805561	-0.298456	0.757316	1.95227	-1.04111	0.64642	-1.90385	0.131602	-0.574891	1.1683	1.07999	-0.184152	-0.319267	0.75974	1.17129	1.49111	0.757001	0.288403	0.394101	-0.0987521	0.679911	-0.270231	0.984164	0.539513	1.073	0.74595	1.79455	0.81675	-0.87669	-0.00463364	-0.0370867	0.137214	1.59267	0.231195	0.804797	-0.612878	0.206304	-0.89624	-1.40734	0.39246	-1.203923e+002	-1.291283e+003	-1.411675e+003
28450	-0.493948	0.152536	-1.28955	-1.86612	-1.51199	0.336403	1.11373	0.533846	0.431352	0.597382	1.71645	1.84458	1.2019	-1.15072	-1.74115	-0.528082	1.11683	-0.1733	-0.802524	0.0295238	-1.31608	1.23515	1.33157	-1.71	0.614075	0.580099	-1.04046	0.641494	0.357974	-1.17823	-0.217112	-2.19511	0.854589	0.887484	-1.20893	0.270652	-0.238363	-0.346652	0.253396	1.16854	1.3522	2.51677	-0.606097	-0.043847	0.505096	-0.882135	0.821309	-1.67859	0.767389	0.710904	-0.549114	-0.802107	0.741868	-1.05156	1.12904	-0.154013	0.777583	-0.661481	0.659844	-2.56928	-1.32737	0.765234	0.884702	1.29416	-1.76893	-0.934724	1.27309	0.937856	1.39861	-0.68381	0.438377	0.753543	-0.0464219	0.936572	1.52456	-0.513569	-0.191891	1.28932	1.2459	-0.536878	1.51278	-0.378786	0.94017	-0.139571	0.874114	0.29736	-0.0251749	0.464194	-0.990239	0.118391	-0.980667	-0.456836	0.741817	-1.302760e+002	-1.272001e+003	-1.402277e+003
28500	-0.55586	-0.346002	-1.11855	-1.65616	-1.49586	0.342359	0.930629	0.550544	0.314993	0.508384	1.66716	1.83883	1.21628	-0.504931	-2.2645	-0.558462	1.6876	-0.168672	-1.27308	0.455097	-0.546221	0.229729	1.5667	-1.7328	0.366631	0.473938	-0.0520193	0.816824	-0.0201722	-0.0400293	-0.191268	-2.03952	0.395707	1.08468	-0.98833	0.533528	0.904769	-0.226377	0.418104	0.682127	-0.0898161	1.26507	-1.28057	0.216649	-0.0354427	-0.563807	0.181779	-2.44022	0.600007	1.28948	-0.754822	0.2832	0.854083	-0.79237	-0.468224	-0.0875851	1.02134	-1.05552	0.282053	-2.06668	-0.932558	1.31441	0.675379	1.24975	-1.28675	-0.725572	0.369172	1.26762	1.39606	0.141042	0.742776	-0.514513	-0.233129	1.13918	0.403836	-0.918557	0.600146	1.20691	1.03287	0.25486	0.248712	0.106726	0.40064	-0.437451	0.942617	0.37106	0.173464	0.398149	-1.29412	1.06447	-1.19163	-1.26772	0.442873	-1.231245e+002	-1.285702e+003	-1.408826e+003
28550	-0.515997	-0.710922	-1.10978	-1.69197	-1.42517	0.331136	0.847475	0.488187	0.414232	0.535335	1.52178	1.92458	1.23534	-1.06097	-1.16006	-0.805343	1.44843	0.0590919	-0.83615	-0.0148495	-0.461123	0.254612	1.5336	-1.82763	1.11537	-0.0524288	1.0199	-0.277056	1.25504	1.2835	-2.46553	-2.56522	0.574905	0.983308	-0.300332	0.433633	-0.106026	-0.724562	0.401958	0.469913	1.07953	1.69601	-0.418341	-0.307239	0.0204389	0.0874046	0.415195	-2.91115	0.420929	-0.285476	0.543057	-1.33188	1.05711	-0.791322	0.516679	-0.156206	0.950584	-1.56851	0.358076	-1.73477	-1.23519	0.319983	0.96511	1.2806	-0.929251	-0.895333	0.255737	1.20326	1.20235	-0.46163	0.214455	1.13858	-0.551271	0.227984	-0.974992	1.41414	-0.0530261	0.46277	1.3192	-0.0701961	0.779603	0.667336	0.462094	-0.249157	0.871015	0.599107	0.513036	0.495929	-1.24669	-0.504581	0.0118977	-1.18063	0.544868	-1.270027e+002	-1.275014e+003	-1.402017e+003
28600	-0.518645	-0.754337	-1.01148	-1.76172	-1.38201	0.266747	0.973738	0.340386	0.317303	0.547384	1.57064	1.86872	1.27947	-0.833829	-1.61651	-0.345555	0.922869	0.123094	-1.62333	-0.161596	0.266438	0.229215	1.4483	-2.27	0.489422	-0.479592	0.293605	0.452606	0.0821184	1.84122	-2.09412	-2.7333	0.306382	1.29159	-0.476355	0.399857	0.62991	-0.453981	0.180316	1.38745	0.311576	1.99818	-1.20426	-0.198905	0.788177	-0.854571	1.63337	-2.45024	1.01005	0.934849	-1.21581	-0.772624	0.925668	-1.40231	2.20096	-0.535697	0.759782	-1.33854	-0.0724765	-1.45959	-0.910549	0.484979	0.595783	1.48936	0.31892	-1.96708	0.755025	0.874251	1.68083	1.66233	0.54084	0.284775	-0.544405	0.838366	-0.396094	1.37674	1.43939	0.508877	1.16827	0.272934	0.549741	-0.0876699	0.554729	-0.176484	0.162775	-0.946339	0.698418	0.485304	-1.7446	-0.123324	-0.675373	-1.45706	0.558276	-1.363130e+002	-1.279179e+003	-1.415492e+003
28650	-0.532604	-0.958252	-0.994084	-1.85713	-1.47607	0.320342	0.884249	0.477814	0.771931	0.538155	1.60811	1.67586	1.23004	-1.37351	-0.851462	-1.14469	0.764616	-0.0756535	-1.44423	0.355364	0.167111	0.0499721	1.68674	-1.32684	1.24997	-0.119095	-0.0185586	0.713423	0.66561	-0.930653	-1.18221	-1.44335	0.564652	0.742824	0.173232	0.480539	0.713368	-0.90988	0.365057	-0.136642	2.28908	1.52228	-1.1912	-0.0927897	1.03123	-1.05187	0.699297	-2.21614	1.27207	-1.20201	-0.248228	-0.286165	1.40201	-0.88974	0.991897	-0.966591	0.64683	-1.60322	0.512264	-1.69054	-1.1988	0.521161	1.02331	0.58841	0.30342	-0.693979	0.749955	0.908325	1.48847	1.04175	0.154981	0.503619	-0.329995	0.934407	-0.164055	0.777116	-0.262419	0.945277	1.231	0.549781	0.281845	0.0635291	0.505181	-0.136271	0.317111	0.548896	1.08927	0.748881	-1.18951	-0.143812	-0.103636	-0.473593	1.05901	-1.230227e+002	-1.283835e+003	-1.406858e+003
28700	-0.531707	-1.17623	-1.05438	-1.53978	-1.44658	0.290341	1.01065	0.311904	0.36443	0.606553	1.4975	1.87731	1.27985	-1.02891	-1.08229	0.117627	1.05072	-0.0136612	-0.846907	0.206282	-0.585904	0.0926948	1.31231	-1.56599	1.34589	-0.570532	-0.211065	0.644756	0.10733	0.860485	-0.686236	-1.9662	0.489169	1.10385	0.328642	0.709511	0.398534	-0.900962	0.814438	0.96021	1.76016	2.21325	-1.33837	-0.909994	0.967043	0.211614	0.685667	-1.77782	0.380738	0.209217	0.878765	-0.365382	0.834367	-0.742085	-0.0322987	-0.545172	0.0190219	-1.34424	0.911464	-2.13214	-1.01391	-0.0546362	0.960392	0.619915	0.884046	0.533961	0.497503	1.16025	1.35486	0.788868	1.99863	-0.183262	-0.34472	0.466027	1.397	-0.51192	-0.668848	1.04113	1.68436	-0.670646	-0.0350937	0.256454	0.568294	-0.494707	0.968073	0.332803	0.621387	0.273686	-1.38068	-0.280915	0.37963	-2.04176	0.268237	-1.245040e+002	-1.284514e+003	-1.409018e+003
28750	-0.535733	-1.25473	-0.798758	-1.46729	-1.32028	0.236962	0.597623	0.423496	0.469348	0.573253	1.45179	1.84929	1.34024	-1.18151	-1.63791	-0.106426	0.370261	-0.0469441	-1.24747	0.245954	-0.0464795	0.205834	1.41113	-1.91893	-0.412303	1.40571	-0.825289	-0.138602	0.916302	-1.5609	-1.73582	-3.20193	0.245894	1.12989	-0.808459	0.317238	0.43165	-0.452806	0.285014	0.188153	2.14404	1.33748	-0.905039	-0.578488	0.526626	1.01316	0.395296	-2.55161	-0.273642	1.09046	1.40709	-0.296611	0.766413	-0.610643	-1.69446	0.424121	1.00455	-1.76395	0.170319	-1.19465	-1.88799	0.239649	0.925909	1.33427	0.346097	-0.169038	-0.443912	1.05948	1.71209	0.182489	1.19937	-0.383533	-0.169136	0.258306	0.251688	0.228572	-0.266461	0.467075	1.39913	0.782165	1.60702	-0.645707	0.000860551	0.135561	2.33583	0.482317	-0.0928454	0.462696	-1.34514	0.107331	-1.31668	-1.28653	0.490355	-1.331284e+002	-1.286486e+003	-1.419614e+003
