iter	M_lnFgutabs(1)	M_lnkgutelim(1)	M_lnkmtot(1)	M_lnkmratio(1)	M_lnkeD(1)	SD_lnFgutabs(1)	SD_lnkgutelim(1)	SD_lnkmtot(1)	SD_lnkmratio(1)	SD_lnkeD(1)	GSD_don(1)	GSD_d3g(1)	GSD_d15g(1)	lnFgutabs(1.1)	lnkgutelim(1.1)	lnkmtot(1.1)	lnkmratio(1.1)	lnkeD(1.1)	lnFgutabs(1.2)	lnkgutelim(1.2)	lnkmtot(1.2)	lnkmratio(1.2)	lnkeD(1.2)	lnFgutabs(1.3)	lnkgutelim(1.3)	lnkmtot(1.3)	lnkmratio(1.3)	lnkeD(1.3)	lnFgutabs(1.4)	lnkgutelim(1.4)	lnkmtot(1.4)	lnkmratio(1.4)	lnkeD(1.4)	lnFgutabs(1.5)	lnkgutelim(1.5)	lnkmtot(1.5)	lnkmratio(1.5)	lnkeD(1.5)	lnFgutabs(1.6)	lnkgutelim(1.6)	lnkmtot(1.6)	lnkmratio(1.6)	lnkeD(1.6)	lnFgutabs(1.7)	lnkgutelim(1.7)	lnkmtot(1.7)	lnkmratio(1.7)	lnkeD(1.7)	lnFgutabs(1.8)	lnkgutelim(1.8)	lnkmtot(1.8)	lnkmratio(1.8)	lnkeD(1.8)	lnFgutabs(1.9)	lnkgutelim(1.9)	lnkmtot(1.9)	lnkmratio(1.9)	lnkeD(1.9)	lnFgutabs(1.10)	lnkgutelim(1.10)	lnkmtot(1.10)	lnkmratio(1.10)	lnkeD(1.10)	lnFgutabs(1.11)	lnkgutelim(1.11)	lnkmtot(1.11)	lnkmratio(1.11)	lnkeD(1.11)	lnFgutabs(1.12)	lnkgutelim(1.12)	lnkmtot(1.12)	lnkmratio(1.12)	lnkeD(1.12)	lnFgutabs(1.13)	lnkgutelim(1.13)	lnkmtot(1.13)	lnkmratio(1.13)	lnkeD(1.13)	lnFgutabs(1.14)	lnkgutelim(1.14)	lnkmtot(1.14)	lnkmratio(1.14)	lnkeD(1.14)	lnFgutabs(1.15)	lnkgutelim(1.15)	lnkmtot(1.15)	lnkmratio(1.15)	lnkeD(1.15)	lnFgutabs(1.16)	lnkgutelim(1.16)	lnkmtot(1.16)	lnkmratio(1.16)	lnkeD(1.16)	LnPrior	LnData	LnPosterior
25350	-0.431824	-1.01209	-1.53669	-1.72205	-2.70179	0.429125	0.752267	0.424411	0.235536	0.465411	1.47575	1.95948	1.23026	-0.834353	-1.244	-1.00118	1.59961	-1.44262	-1.00854	1.07264	-1.98196	0.760546	1.02802	-1.53943	0.815862	0.414833	0.492753	0.529766	0.179608	-1.21069	-0.608356	-1.05893	0.020284	0.237918	0.356199	1.10254	-0.548958	0.264793	-0.202679	1.6411	1.36278	1.007	0.149534	-0.582041	1.07969	0.44181	0.32439	-3.03682	0.139378	1.08733	-0.935857	-0.957702	0.858903	-0.713679	-0.878663	0.617129	0.683923	-1.34641	-0.0151625	-1.44567	-1.66403	-0.154405	0.140283	0.658297	-0.380402	-0.993167	0.278256	1.51963	0.868352	0.867104	1.24832	0.120254	0.636709	0.633441	0.328141	-0.348429	-0.180603	1.48894	0.696709	0.0561287	0.355018	0.395554	0.556149	-0.0135128	2.13031	-0.585093	1.52391	0.560878	-1.54434	1.09576	-0.519562	-1.06275	0.274786	-1.340024e+02	-1.290654e+03	-1.424656e+03
25400	-0.43343	-0.291621	-1.63157	-1.72908	-2.60388	0.306596	0.794677	0.454429	0.415811	0.404956	1.61711	1.92937	1.22082	-1.14266	-2.43669	1.19544	1.76195	0.799952	-1.44624	0.14038	-1.43137	0.845489	1.43325	-2.25021	2.0584	0.284297	0.0726395	-0.432627	-0.143091	0.52837	0.091783	-2.75756	-0.108558	1.39503	0.724693	0.117572	0.32809	-1.21563	0.267126	0.912278	1.70381	2.14378	-0.150243	-0.545371	0.0179856	1.14407	0.575052	-2.40684	0.403666	-0.164532	-0.7359	-0.903893	1.16593	-1.42693	1.5783	0.291932	1.70895	-2.10218	0.332724	-2.77932	-1.85433	0.203943	0.261212	0.934342	-0.841922	-1.51764	0.0993633	0.354431	1.3795	2.06807	0.204322	0.184269	-0.615645	-0.0818144	-0.0119958	0.175326	-0.484048	1.25444	1.07994	-1.16519	0.959474	0.180701	1.71892	-0.333223	0.127491	0.22095	0.374455	0.78891	-1.51883	0.949721	-1.33792	-0.346927	-0.651366	-1.507725e+02	-1.274273e+03	-1.425046e+03
25450	-0.482569	-0.141832	-1.67013	-1.44535	-2.88799	0.26427	0.852103	0.390478	0.234247	0.43599	1.63377	1.95975	1.2313	-1.12	-1.25442	-1.39657	1.12828	-0.201042	-1.24737	-0.857154	-0.785245	0.861578	2.16176	-2.76774	1.50613	-0.409638	-1.47991	0.244921	-0.267962	0.571655	0.0473405	-3.62085	0.474768	1.74241	-1.60986	0.253043	0.147307	-0.90619	0.0657555	-0.691842	2.49668	1.31669	0.857695	-0.497845	-0.419361	2.10409	-1.20819	-1.64996	-0.601431	0.610705	0.444777	-2.07751	1.65836	-1.001	-0.820999	1.65784	1.2536	-0.781193	0.844393	-3.36935	-0.948036	0.537118	1.47395	1.2179	-0.81577	-1.29114	-0.0772413	0.484155	1.30134	0.291003	0.818364	0.043783	0.815885	0.184087	0.137964	0.754638	-1.3977	1.11715	1.3563	0.568109	0.465126	-1.49297	1.35286	0.0897885	0.984048	-0.734229	-0.671692	0.859586	-1.52647	0.419305	-1.55885	-3.15099	-0.316191	-1.604909e+02	-1.289453e+03	-1.449944e+03
25500	-0.480339	-0.504544	-1.65591	-1.3774	-2.86949	0.260965	0.583291	0.510601	0.522823	0.520898	1.54734	1.81605	1.26816	-1.25015	-3.10846	0.0366395	-0.186265	-0.141523	-1.49697	0.67282	-1.33542	-0.294985	1.58442	-1.79141	1.27706	-0.658669	-0.794028	-0.235742	-0.428887	-0.336692	-0.395846	-2.74891	0.434094	1.30114	0.703668	1.10977	-0.252968	0.455088	0.904781	1.36404	0.653187	1.17958	-0.60776	-1.10131	1.39013	0.824716	0.426737	-1.40519	0.600292	-0.767404	0.354038	-1.86215	2.06719	-1.34812	1.00079	0.862326	-0.196231	-1.40271	0.0198372	-3.01148	-0.883577	0.636008	0.801036	1.17159	-0.00943917	-1.1093	-0.0727153	0.435678	1.81186	-0.693458	0.831602	0.565501	0.583501	0.972972	-1.68039	-0.53113	-0.973401	0.583754	1.66514	-0.862103	0.155617	-1.16975	0.985067	-0.494279	0.317732	-0.0327798	-0.653974	0.755653	-1.20756	0.403612	-1.09429	-1.52418	-0.333031	-1.442135e+02	-1.277024e+03	-1.421237e+03
25550	-0.478443	-0.496176	-1.80061	-1.65465	-2.68646	0.250167	0.613739	0.314442	0.474866	0.528392	1.70798	1.75085	1.24831	-1.10268	-3.14259	0.774429	0.541738	-0.364752	-1.67486	0.308838	-0.908969	-0.0831065	1.48142	-2.26922	-0.195505	0.442554	-0.8141	1.08272	0.465688	-0.838514	-1.24038	-1.99378	-0.230449	0.92252	0.140927	1.23343	-0.0638575	-0.280788	0.447288	0.797933	1.56654	1.30246	-0.132873	-0.771722	-0.179165	1.5607	0.351574	-1.83093	0.355135	-0.180563	0.172124	-0.605847	1.46415	-0.749784	0.630665	1.51653	0.771899	-1.51144	-0.00854739	-3.0972	-0.665579	0.168362	0.0799485	1.61283	-1.28522	-1.00853	0.440268	1.08086	1.72043	0.26632	0.90393	0.809471	-0.633527	0.385984	0.49528	0.0875922	0.167742	0.0466827	1.82878	0.43056	0.66691	0.402549	0.618529	-1.202	0.920903	0.865057	0.411702	-0.121448	-1.03353	-0.166727	-1.32799	-1.39345	-0.185987	-1.379236e+02	-1.297494e+03	-1.435418e+03
25600	-0.51422	-0.686489	-1.51427	-1.64835	-2.46907	0.242449	0.572778	0.510799	0.387802	0.419603	1.53929	1.79618	1.31181	-1.6174	-2.11236	-0.811722	1.08677	-1.2749	-1.58583	0.0487398	-0.915893	-0.646305	1.16847	-2.33631	0.550372	0.430683	-1.95355	0.622517	-0.172698	1.5143	-0.96837	-2.98795	-0.704295	1.78903	-0.403314	0.636303	-0.433572	-0.49491	0.389854	-0.180916	1.92541	1.54451	-0.0786512	0.339633	0.0794269	0.0841105	0.471456	-3.97774	0.507173	1.58311	-0.846658	-1.0036	0.0621776	-1.47083	-0.618735	1.61406	2.04878	-0.760539	-0.115721	-2.15557	-1.48324	0.79179	0.131199	0.475707	1.08712	-0.693203	-0.270287	0.653892	1.9711	0.0332309	1.05695	1.11943	-0.973085	0.577115	0.428307	0.0858587	1.05276	0.68598	2.03466	-0.894373	0.046953	-0.580903	0.967195	0.144782	-0.483143	0.077918	1.41215	1.12833	-1.10463	-0.445128	-1.10258	-1.52466	-0.906591	-1.496164e+02	-1.284975e+03	-1.434592e+03
25650	-0.562055	-0.373526	-1.55557	-1.53608	-2.44586	0.326556	0.745041	0.340394	0.520429	0.405928	1.66021	1.91303	1.23221	-0.386146	-2.41151	-0.605456	0.704131	-1.07094	-0.904971	-0.381573	-1.93184	-0.197405	1.22961	-1.72004	0.319774	0.545698	-1.71989	0.530898	0.668352	1.27338	-1.92421	-2.73599	-1.2402	1.43741	-1.36675	1.19188	-0.0452668	-1.10969	0.922982	1.50354	1.26365	1.36127	-1.09053	-0.179558	-0.976531	1.69834	0.580828	-2.49085	0.677583	-0.307641	0.236415	-1.35804	1.39727	-0.354539	-0.95278	-0.266593	0.583539	-2.78265	0.134144	-2.71668	-0.920083	0.170769	0.331753	1.00433	0.180315	-1.69492	-0.313312	0.582284	1.65069	-0.527475	1.37441	-0.403004	0.188522	0.866191	-0.642647	-0.291717	-0.352506	1.31863	1.37146	-0.760895	-0.108823	-0.483626	-0.324176	0.489746	1.81853	-0.871019	0.423782	0.349445	-1.23379	-0.0145576	-1.06603	-1.36424	0.307414	-1.489512e+02	-1.279674e+03	-1.428625e+03
25700	-0.542346	-0.460246	-1.7233	-1.46207	-2.77568	0.252116	0.396933	0.33658	0.406422	0.414211	1.56542	1.80541	1.27676	-1.37101	-1.4637	-1.19343	1.21635	-0.776305	-1.74661	-0.349649	-0.805247	-0.667847	2.1114	-1.49783	0.786371	-0.0178293	-1.30452	0.445922	-0.0965086	0.392056	-0.0688263	-1.52314	0.360826	1.86277	-0.42743	0.194444	-0.786738	-1.63109	1.22477	1.33744	0.48297	1.5446	-0.841195	-0.475966	0.694477	0.718958	0.663893	-2.2055	0.549688	0.624528	0.217598	-1.50567	1.53555	-1.28109	-0.929315	1.71963	1.31326	-1.32791	0.0374647	-3.9106	-0.775782	0.968426	1.15288	0.903265	1.32891	-0.652205	-0.0921103	1.51219	1.57937	-0.478915	1.53188	0.367561	0.126238	1.01611	0.105637	-1.21595	-0.974889	0.514714	1.88347	-1.60351	-0.0620028	-0.776998	0.454594	0.048929	-0.332582	1.73237	-0.905533	2.09539	-1.10426	-0.437638	-0.813138	-1.83133	-0.0527775	-1.440533e+02	-1.289876e+03	-1.433929e+03
25750	-0.556481	-0.40729	-1.72232	-1.65895	-2.66888	0.322214	0.635993	0.481723	0.467758	0.407915	1.54079	1.67285	1.28887	-0.607356	-0.977949	-1.62033	0.96092	-2.53752	-0.962102	0.21397	-1.2253	-0.0147896	1.44914	-1.81544	1.14689	0.475806	-0.658682	0.0725611	0.37528	-0.789026	-1.04242	-1.54404	-0.573528	1.5654	-0.465701	0.0975185	0.374077	-0.0877043	0.766868	-0.736343	2.66538	1.54131	0.0140619	-0.168348	0.247657	0.689559	0.284747	-2.38069	0.902191	0.622025	0.00958055	-1.34987	1.66848	-0.482956	-1.02759	1.33176	1.53213	-1.26386	0.377647	-2.82145	-1.018	0.302567	0.700545	1.11742	0.0759094	-0.904	-0.111416	-0.0980711	1.40694	0.972751	0.896382	1.23738	0.118494	0.809829	0.233083	-0.647834	0.207472	0.493093	1.36793	0.299254	0.901268	0.759135	1.3852	0.086426	1.41164	0.587955	-0.589384	1.12428	-0.4922	0.388682	-1.30908	-1.23142	-1.30345	-1.399695e+02	-1.286775e+03	-1.426745e+03
25800	-0.555626	-0.355106	-1.64684	-1.49021	-2.68855	0.302814	0.499924	0.286617	0.471616	0.632163	1.50017	1.84477	1.27616	-0.916902	-2.01835	-1.57613	0.360416	-0.729456	-0.716237	-0.242109	-1.97911	-1.05582	1.37517	-1.37983	1.10073	-0.452028	-0.0344413	0.351774	0.452356	-0.258444	-1.11704	-3.28598	-0.382485	1.27844	0.649677	1.44584	-0.469934	-0.133769	0.764914	1.37633	1.01808	1.44484	-0.31708	-0.0303068	0.29831	0.569927	0.796387	-2.13048	0.122172	1.76589	-0.247352	-1.50384	1.01077	-0.6766	-0.758916	2.2412	0.263096	-0.42215	0.501857	-3.92908	-2.09804	-0.0986006	0.508907	1.37215	-0.927637	-1.93533	0.90215	0.125959	1.7547	1.32593	1.92045	0.13669	-0.145887	0.64936	-0.808323	0.227249	-0.126302	0.792989	1.43442	-0.129596	1.33919	-0.0618314	0.876955	0.116078	0.590431	0.607948	0.780282	0.627747	-0.787323	-0.523023	-1.49735	-1.5943	-0.447586	-1.483195e+02	-1.275901e+03	-1.424221e+03
25850	-0.526459	-0.395203	-1.49753	-1.92049	-2.74378	0.329407	0.545535	0.306101	0.399496	0.619993	1.60716	1.80506	1.25757	-1.55496	0.333766	-1.90179	0.937485	-0.722657	-1.27329	-0.436521	-1.16892	0.813611	1.4762	-0.955964	-0.397776	-1.48277	0.418435	0.093284	0.201199	1.86533	-1.3922	-2.34111	-0.404742	1.14798	-0.943355	0.333365	1.75515	0.0265878	0.44947	2.11372	1.4409	2.54228	-0.431753	-0.0293869	-1.09895	0.807163	1.11312	-1.46827	0.281957	1.03356	-0.629345	-1.36895	0.748087	-0.501216	-0.0487782	0.288448	1.68167	-1.6779	0.37037	-4.11104	-0.621267	1.83131	0.970596	1.06427	-0.200293	-1.91329	1.08887	0.890212	1.50487	-1.29584	1.20395	1.05243	0.0812652	0.759984	0.0385325	-0.120784	0.477256	1.2475	1.35737	0.445906	0.326016	0.19648	0.793215	0.459736	0.776282	-0.620138	0.242986	0.683288	-1.24546	0.658921	-1.93047	-0.160345	-0.116098	-1.487745e+02	-1.279749e+03	-1.428523e+03
25900	-0.519245	-0.729831	-1.76268	-1.70514	-2.72899	0.332876	0.543936	0.396908	0.323657	0.647624	1.52624	1.8167	1.28867	-1.41826	-2.32305	0.42756	0.656245	0.187133	-0.918783	0.20367	-0.652828	0.224512	1.43333	-1.52652	0.244407	0.637578	-1.10317	0.57575	-0.392081	0.157431	-0.914477	-1.4992	0.20716	1.40352	0.517313	-0.0170758	0.477558	-0.741245	0.192313	0.8253	2.54257	1.97773	0.344817	-0.196314	0.583505	0.694118	-0.194967	-2.16278	0.746337	1.42053	-0.774435	-1.86864	0.491248	-0.568095	1.25053	-0.796231	0.884606	-1.92554	0.395957	-2.46656	-1.60746	0.637864	-0.272225	1.22293	-0.617935	-0.943327	0.167992	0.530649	1.27228	-1.52277	1.23987	0.538807	0.340372	0.594297	-1.8346	0.715255	-0.804238	1.2262	1.45574	1.9421	0.352232	0.28722	0.404913	-0.344798	0.656869	0.452886	0.229372	0.381857	-1.5325	0.178658	-0.224573	-0.905271	0.341208	-1.378799e+02	-1.284167e+03	-1.422047e+03
25950	-0.444453	-1.07711	-1.46959	-1.60515	-2.52227	0.30738	0.279739	0.374295	0.484309	0.529125	1.49247	1.82508	1.27885	-1.7089	0.145296	-0.861337	1.59484	-0.848822	-1.79532	0.129071	-0.0359039	0.474215	2.0468	-1.6394	0.241909	0.480535	-0.088245	0.648278	0.0776523	-0.632562	-1.39383	-0.326737	-0.0531735	1.06285	1.32405	0.438325	-0.27026	-0.886038	0.373878	1.41748	1.84687	1.06546	-0.02329	-0.598775	0.0289526	1.93545	-0.0669187	-1.55291	0.194859	1.62797	-0.16904	-1.35961	0.874699	-1.33158	-1.61395	2.47901	1.03852	-0.37718	-0.327065	-1.73178	-2.63992	-0.562049	-0.184641	0.995987	-0.893607	-1.65742	0.0940518	0.439375	1.3614	-1.07555	1.12586	-0.173525	0.788985	0.975802	0.168678	-1.39844	-0.552051	-0.125212	1.43945	-0.155713	-1.16314	-0.678387	-0.293397	0.273661	-0.918868	0.37488	0.0169282	0.182773	-1.72432	1.27215	-0.447977	-0.843972	0.0282429	-1.348251e+02	-1.293244e+03	-1.428069e+03
26000	-0.47666	-1.15336	-1.56847	-1.57337	-2.497	0.294113	0.47554	0.490079	0.360679	0.53176	1.55224	2.0817	1.34206	-1.11005	0.163054	-1.43429	0.269862	-1.39559	-1.19192	0.178309	-0.524803	-0.279782	1.49499	-1.932	1.15768	-0.0944694	0.145342	0.178032	-0.428954	-0.374173	-0.664686	-1.39863	-0.328657	0.899791	1.4363	0.898859	0.225161	-0.780417	0.170439	-0.0559212	2.14869	1.96447	-0.0984436	-0.0428402	-1.10594	2.44307	0.499632	-1.35422	0.703542	0.815705	-0.187325	-0.725342	0.430779	-1.55536	0.851098	1.5976	0.860404	-1.29768	0.463489	-2.13762	-1.189	-0.774097	0.0142215	1.31225	0.644959	-1.54446	-0.159542	-0.175067	1.26065	-0.0978899	0.905472	-0.623884	-0.16291	0.755113	1.12167	-0.118608	-0.742071	0.580809	1.55973	-1.22563	0.870871	-0.78297	1.01176	0.202188	2.35418	-0.880592	1.13284	-0.433024	-1.65393	-0.232177	0.194788	-1.56672	0.539963	-1.354532e+02	-1.294719e+03	-1.430172e+03
26050	-0.55021	-0.786253	-1.6099	-1.6258	-2.38533	0.263207	0.503013	0.377754	0.378683	0.461605	1.55569	1.75559	1.29491	-1.43191	-1.68315	-0.334378	1.32691	-1.34254	-1.11187	-0.558305	-0.617711	-0.408228	2.04289	-1.60949	0.313349	0.0773318	-0.578727	0.291674	0.343808	-0.528911	-0.402715	-1.8445	-0.281885	0.949934	0.0636936	1.22307	-0.0288198	-1.0143	0.883307	1.435	0.889043	1.24497	-1.27275	-0.102604	0.105301	0.789534	-0.331735	-2.8938	0.776777	2.15194	-0.848561	-1.38141	-0.0601663	-0.460205	-1.84098	1.75719	2.07672	-1.6008	0.1064	-2.78074	-0.943825	1.5882	-0.290605	1.47262	0.332709	-1.00098	0.98464	0.562391	1.67715	2.19036	1.98912	0.368518	-0.00631048	0.533099	0.424121	0.669573	-0.276134	0.965551	1.59379	0.708326	0.742051	0.140097	0.60492	0.0413773	-0.0628859	0.459138	-1.11302	-0.43452	-1.26642	0.217652	-0.948936	-1.02023	-0.785933	-1.414426e+02	-1.286331e+03	-1.427774e+03
26100	-0.514709	-0.90229	-1.63306	-1.67514	-2.54319	0.300901	0.754425	0.244496	0.329851	0.541243	1.55239	1.72683	1.29693	-1.32283	-1.01357	-2.23945	1.12682	-1.28998	-1.44284	0.197883	-0.408092	0.873833	1.7107	-1.81018	1.95227	0.382853	-1.6322	0.0133964	0.26366	-0.601892	-0.845118	-3.04857	-0.0209815	1.33136	0.783878	0.481487	-0.517047	-0.794346	0.876927	1.1987	1.06831	1.44652	-1.36012	0.626508	-1.01741	0.928023	1.31586	-3.11695	0.518478	0.737503	-1.10583	-0.239491	0.357222	-0.80833	0.00963145	0.842678	1.1039	-1.81347	0.0672597	-1.90905	-0.823386	1.01002	0.477652	0.442365	1.45237	-0.298887	-0.744418	0.71655	1.70794	0.34474	1.41815	-0.453046	-0.0701922	0.73662	0.0196602	0.147224	0.468147	0.92513	1.11034	0.783189	1.26533	0.0887981	0.663732	0.48589	0.407827	-0.184632	0.487204	0.0880837	-1.11548	-0.255091	-0.578419	-1.60057	0.332516	-1.414386e+02	-1.283427e+03	-1.424865e+03
26150	-0.633929	-0.759421	-1.51163	-1.67986	-2.5412	0.272472	0.544671	0.413866	0.324521	0.488867	1.5004	1.88094	1.23432	-1.48075	-1.3386	-0.0835439	1.19329	0.0254053	-1.30681	0.433424	-0.605481	0.201525	1.75978	-1.6311	1.61057	-0.103003	-0.684152	-0.223176	0.766193	-0.105704	-0.163282	-1.16984	0.587078	1.83132	1.01033	0.233679	-1.04577	-0.873902	0.667547	0.781273	1.59899	1.23303	0.317576	0.289563	0.797342	-0.175153	1.33041	-2.80721	1.08644	-0.639096	0.739289	-1.01014	2.54062	-0.497681	-0.570797	0.410577	0.939877	-1.66401	0.889413	-3.27057	-1.64942	0.681581	0.208257	1.37089	0.370575	-0.960297	0.486217	0.535377	2.22401	0.887582	0.650351	-0.411953	-0.352066	1.18419	-0.123639	0.677315	1.15486	1.02817	1.79137	-0.813991	0.841617	0.0216762	1.79037	0.26003	-0.902342	1.13268	-0.64362	0.895245	-0.881152	0.149351	-0.938162	-1.83642	-0.47002	-1.414454e+02	-1.283859e+03	-1.425305e+03
26200	-0.557397	-0.751139	-1.6522	-1.34174	-2.84214	0.248275	0.537732	0.436045	0.40534	0.382087	1.56245	1.84115	1.28924	-1.38823	-1.98456	-0.119441	0.357564	-0.426045	-0.773886	0.310787	-1.57199	0.169424	1.79267	-1.93193	1.14141	-0.15932	-1.28375	0.427077	0.799127	-0.893914	0.0900249	-1.78807	0.0963319	1.39319	-0.749812	1.6324	-0.50217	0.896088	1.43998	-0.869932	1.46065	1.05904	-0.802237	-0.654162	1.25252	1.40148	-0.387057	-1.34415	0.727433	1.10179	0.106664	-0.993908	1.16402	-0.466172	-0.150711	1.15355	-0.274204	-1.13065	0.989204	-3.13712	-1.73204	-1.06102	0.839622	1.35497	1.31244	-1.64279	-0.0385298	0.637806	2.09223	-0.877912	1.2423	0.161819	0.953877	1.29489	0.524655	-0.983077	-1.41444	0.595868	2.07872	-0.414987	-0.196693	-0.667041	1.14979	0.21377	1.09305	0.428236	-0.48118	1.61569	-0.590225	-0.292069	-1.02005	-1.8893	-0.103305	-1.410019e+02	-1.289796e+03	-1.430798e+03
26250	-0.538235	-0.74487	-1.6275	-1.68906	-2.38313	0.262397	0.569127	0.488512	0.357706	0.359229	1.56471	1.85002	1.28784	-1.89868	-2.21157	0.407998	1.57046	0.364958	-1.11585	-0.137857	-0.912828	0.804827	1.46682	-2.12002	1.22135	0.308833	-1.71154	0.283679	-0.120208	-0.818695	-0.121544	-1.86648	-0.0262859	1.44542	-0.203095	0.933822	1.34756	-1.20155	1.10056	-0.499831	1.58179	1.76952	-0.106515	-0.496182	-0.515888	2.22876	0.080364	-1.59863	1.14199	1.08819	-0.826636	-1.70218	0.0124489	-0.574051	0.711743	1.04745	0.529207	-2.18105	0.370998	-2.69176	-1.17172	-0.514485	1.03691	1.78625	-1.14192	-1.13172	0.0394814	-0.284882	1.44487	-0.284758	1.52061	1.32965	0.196244	0.670387	0.387858	0.505344	-0.48491	0.669306	1.34442	-1.02062	1.49146	-0.251094	2.31891	-0.0561809	-0.812667	1.38086	-0.554241	1.46317	-0.917274	-0.64742	-0.247331	-1.33296	-0.464357	-1.446464e+02	-1.291741e+03	-1.436388e+03
26300	-0.501249	-0.929494	-1.40482	-1.5996	-2.11176	0.282075	0.558459	0.537723	0.286574	0.375105	1.60817	1.95084	1.27389	-1.22755	-2.2332	-0.0192148	0.329295	-0.410447	-0.661998	-0.160055	-1.28756	-1.10011	0.831696	-1.41387	-0.497936	1.02349	-0.635114	0.695021	0.960207	-0.753722	-0.7236	-2.20136	0.199567	0.791056	0.032772	1.39698	-0.321286	0.210333	0.087549	0.183965	1.0443	2.30726	-0.433357	-0.799795	-1.39241	2.48864	0.0869197	-0.993499	0.746452	-0.444056	-0.188143	-1.26663	0.483365	-1.59683	0.0709456	2.04548	1.46568	-1.59981	0.494737	-3.15287	-1.22705	0.574256	-0.852997	1.18814	-0.753014	-0.982807	-0.291622	-0.268918	1.75162	1.11012	-0.548923	-0.304132	-2.39729	1.09166	0.70179	-0.884253	-0.572413	-0.465248	1.50811	-0.342581	0.988938	-1.99392	1.23504	-0.180954	0.305682	0.546954	-0.0229949	1.05527	-1.70736	-0.0827494	0.122199	-1.39659	-0.245442	-1.415472e+02	-1.297056e+03	-1.438603e+03
26350	-0.516893	-1.18258	-1.3689	-1.79283	-2.15733	0.235365	0.425114	0.498536	0.246066	0.0809367	1.47947	1.88324	1.27657	-2.20623	-1.3099	0.942573	2.04758	0.657534	-0.614885	0.453705	-1.50126	1.21201	2.53948	-2.18912	1.15612	0.179875	0.183093	0.376239	0.269395	-1.17035	0.0440649	-1.84851	-1.00091	1.71637	-0.0260459	1.11612	-0.415682	-1.26137	-0.0938946	2.68829	1.35241	1.88744	-0.221879	-0.565747	-1.21889	3.46371	0.0768213	-0.108725	1.42889	0.115672	-1.26546	0.0868413	-1.36164	-1.09188	-0.428736	3.11766	1.8595	2.00242	0.354341	-3.41682	-1.151	0.263496	0.254107	1.77528	0.409583	-1.28402	-0.463708	-0.664712	1.66916	1.12998	1.39038	0.454461	-1.3811	0.590164	0.346183	-0.555762	0.224811	-0.682509	1.75155	0.444131	0.16657	-0.729715	0.216307	0.452534	0.0734983	0.288335	-0.209518	1.53859	-1.48464	-0.157365	-0.349358	-0.65625	-1.785	-1.536334e+02	-1.293117e+03	-1.446750e+03
26400	-0.519506	-0.863952	-1.33035	-1.63405	-2.28506	0.215958	0.449045	0.55499	0.390646	0.118274	1.50192	1.90636	1.23976	-0.573527	-3.64662	-0.348347	0.8415	0.21363	-1.77107	1.77198	-1.68043	0.0317649	1.64705	-3.08009	1.88436	0.184203	-0.00839641	-1.02729	-0.219164	-0.871469	-0.404236	-2.61238	-0.315265	1.37298	-0.152759	1.10641	-0.453312	1.09829	0.119089	0.413498	1.10463	1.21836	-1.23076	-1.24505	-0.225764	2.15386	0.239423	-0.565262	1.20537	-0.54011	-0.80544	-1.70006	1.41493	-2.28555	0.599718	2.01321	-0.0476267	-0.481452	0.0845601	-2.77783	-1.09749	-0.109296	0.677636	1.95311	-1.45762	-1.1111	0.611558	0.622882	1.8386	-1.40645	1.03973	0.214217	0.846827	0.524678	0.177944	-0.559352	-0.4495	-0.538568	2.20121	0.0476273	-0.214933	-0.671756	0.921048	-0.0590707	0.179824	-0.369545	0.484904	1.32307	-1.7098	0.0227898	-0.766289	-0.71129	-1.40842	-1.498973e+02	-1.286235e+03	-1.436133e+03
26450	-0.527566	-1.1842	-1.31541	-1.72304	-2.29313	0.202582	0.524647	0.50091	0.258204	0.260213	1.59683	1.86689	1.30255	-1.0909	-0.983128	-0.13477	2.33258	-1.17566	-0.912792	0.856014	-1.4941	-0.275539	1.37754	-1.63916	0.900508	-0.55341	-1.16472	1.27993	0.0235916	-1.09764	-0.529235	-2.52062	0.29912	1.71971	0.12195	1.55311	0.397337	-0.0437192	0.684701	0.0141125	2.45168	2.80956	1.19619	-0.186588	-1.26925	2.10771	-0.485904	-1.38756	0.996442	0.958227	-1.02241	-2.24478	0.0471601	-0.367547	-2.08696	1.99754	3.4151	-0.316581	0.845401	-2.71261	-1.74406	-0.0179972	-1.4043	1.9927	0.679024	-1.98418	1.35811	-0.321621	2.23756	0.136415	0.630782	1.07629	0.59534	0.617558	1.27962	-0.407768	-0.145268	1.33038	1.83296	-0.0328654	0.75858	0.730985	0.670248	0.171861	0.814122	0.789732	1.65017	2.58043	-2.05365	0.123857	0.0516879	-0.82279	0.985889	-1.608835e+02	-1.293763e+03	-1.454647e+03
